absolute_resolution_multiplier,absolute_term_enabled,arm,attack_cost_model,attacker_capability,capability_ratio,cell_id,collapse_severity,defender_capability,defense_cost_model,defense_input_count,effective_attack_cost,effective_defense_cost,elapsed_seconds,failure_count,failure_rate,frontier_validator_count,institution_alone_corner,institution_hidden_count,institution_hidden_rate,institution_validator_count,mean_measured_rank,mean_seconds_per_run,merge_rule,n,pairwise_checks,partition_corruption_count,partition_corruption_rate,pass_name,rank_visible_failure_count,rank_visible_failure_rate,resolution_probability,structural_point_index,true_effective_rank,validator_set_size
1.0,False,false_cluster_injection,superlinear,0.14677992676220694,0.14677992676220694,5205574fd07dbf1c533e,0.33,1.0,pairwise_exact,66,512.0,2145.0,0.019344436936080456,4,0.02,63,False,0,0.0,1,64.02,9.672218468040228e-05,threshold_connected_components,200,2145,0,0.0,main_surface,0,0.0,0.9904831956718986,21,64,64
1.0,False,measurement_corruption,linear,6.812920690579611,6.812920690579611,520af9ceba35aa2a6bd8,0.0,1.0,pairwise_exact,32,32.0,496.0,0.12072262074798346,164,0.82,31,False,164,0.82,1,31.18,0.0006036131037399173,threshold_connected_components,200,496,164,0.82,main_surface,0,0.0,0.2325576820182338,16,32,32
1.0,False,false_cluster_injection,linear,0.12115276586285884,0.12115276586285884,521774b039f985a3afa9,1.0,1.0,static_baseline,10,2.0,1.0,0.015737835317850113,10,0.05,7,False,0,0.0,1,2.05,7.868917658925057e-05,threshold_connected_components,200,45,0,0.0,main_surface,0,0.0,0.9706022142963456,11,2,8
1.0,False,false_cluster_injection,superlinear,8.254041852680187,8.254041852680187,522005b22345368382ad,0.0,1.0,pairwise_exact,10,22.627416997969522,45.0,0.018235712312161922,180,0.9,7,False,0,0.0,1,9.36,9.117856156080961e-05,threshold_connected_components,200,45,0,0.0,main_surface,0,0.0,0.3276657370678062,8,8,8
1.0,False,measurement_corruption,linear,0.6812920690579614,0.6812920690579614,522401119139d8f7bc0f,0.66,1.0,pairwise_exact,32,13.0,496.0,0.14399604313075542,200,1.0,31,False,131,0.655,1,25.065,0.0007199802156537771,threshold_connected_components,200,496,200,1.0,main_surface,0,0.0,0.3333853689024062,18,13,32
1.0,False,false_cluster_injection,superlinear,0.8254041852680184,0.8254041852680184,522ecd4cae30800594c3,0.33,1.0,pairwise_exact,66,512.0,2145.0,0.019445142708718777,26,0.13,63,False,0,0.0,1,64.13,9.722571354359389e-05,threshold_connected_components,200,2145,0,0.0,main_surface,0,0.0,0.9487385848068175,21,64,64
1.0,False,measurement_corruption,linear,5.623413251903491,5.623413251903491,52399aca181cc910f76a,0.66,1.0,pairwise_exact,16,7.0,120.0,0.11120226979255676,200,1.0,15,False,187,0.935,1,14.65,0.0005560113489627838,threshold_connected_components,200,120,200,1.0,main_surface,0,0.0,0.06769736220894315,14,7,16
1.0,False,measurement_corruption,superlinear,6.812920690579611,6.812920690579611,523c996f593b49f43ccc,0.66,1.0,pairwise_exact,4,5.196152422706632,6.0,0.024231540970504284,177,0.885,3,False,139,0.695,1,3.005,0.00012115770485252142,threshold_connected_components,200,6,177,0.885,main_surface,0,0.0,0.2760681188641871,6,3,4
1.0,False,measurement_corruption,superlinear,1.0,1.0,52408ede0acc6349d0fa,0.0,1.0,static_baseline,4,8.0,1.0,0.021543125621974468,9,0.045,3,False,9,0.045,1,3.955,0.00010771562810987234,threshold_connected_components,200,6,9,0.045,main_surface,0,0.0,0.9696969696969697,4,4,4
1.0,False,false_cluster_injection,superlinear,10.0,10.0,52482f7a4f9128f37a90,0.33,1.0,static_baseline,10,22.627416997969522,1.0,0.009632905013859272,21,0.105,7,False,0,0.0,1,8.105,4.816452506929636e-05,threshold_connected_components,200,45,0,0.0,main_surface,0,0.0,0.9476492788099191,9,8,8
1.0,False,false_cluster_injection,superlinear,4.64158883361278,4.64158883361278,524f6af889de2bb4a6ae,0.66,1.0,pairwise_exact,18,18.520259177452136,153.0,0.012069705873727798,195,0.975,15,False,0,0.0,1,8.695,6.034852936863899e-05,threshold_connected_components,200,153,0,0.0,main_surface,0,0.0,0.15437134666532548,14,7,16
1.0,False,measurement_corruption,superlinear,0.3831186849557288,0.3831186849557288,5254b84a0337ae43d51a,1.0,1.0,pairwise_exact,64,2.8284271247461903,2016.0,0.5595277948305011,200,1.0,63,False,199,0.995,1,62.455,0.0027976389741525055,threshold_connected_components,200,2016,200,1.0,main_surface,0,0.0,0.007270795443727042,23,2,64
1.0,False,measurement_corruption,linear,0.14677992676220694,0.14677992676220694,525516c550e3a1200a90,0.66,1.0,pairwise_exact,4,3.0,6.0,0.01772303134202957,30,0.15,3,False,23,0.115,1,2.945,8.861515671014786e-05,threshold_connected_components,200,6,30,0.15,main_surface,0,0.0,0.9108685232453639,6,3,4
1.0,False,false_cluster_injection,linear,8.254041852680187,8.254041852680187,526d644490555b4fe3f4,0.66,1.0,pairwise_exact,34,13.0,561.0,0.012649287469685078,199,0.995,31,False,0,0.0,1,14.94,6.324643734842539e-05,threshold_connected_components,200,561,0,0.0,main_surface,0,0.0,0.0352118730116098,18,13,32
1.0,False,measurement_corruption,linear,10.0,10.0,528122bcf208441107f3,1.0,1.0,static_baseline,1,1.0,1.0,0.013179710134863853,200,1.0,0,True,0,0.0,1,1.0,6.589855067431927e-05,threshold_connected_components,200,0,0,0.0,main_surface,0,0.0,0.0,24,1,1
1.0,False,measurement_corruption,superlinear,0.1,0.1,5281b0393e686040fffa,1.0,1.0,static_baseline,1,1.0,1.0,0.013716603629291058,200,1.0,0,True,0,0.0,1,1.0,6.858301814645529e-05,threshold_connected_components,200,0,0,0.0,main_surface,0,0.0,0.0,24,1,1
1.0,False,measurement_corruption,superlinear,0.2610157215682537,0.2610157215682537,52848f36f83af12f2416,0.66,1.0,static_baseline,2,2.8284271247461903,1.0,0.03247043304145336,11,0.055,1,False,11,0.055,1,1.945,0.0001623521652072668,threshold_connected_components,200,1,11,0.055,main_surface,11,0.055,0.9558936369260116,2,2,2
1.0,False,measurement_corruption,linear,10.0,10.0,5292b58ac985c390e201,0.0,1.0,static_baseline,16,16.0,1.0,0.03812245186418295,9,0.045,15,False,9,0.045,1,15.955,0.00019061225932091476,threshold_connected_components,200,120,9,0.045,main_surface,0,0.0,0.9624060150375939,12,16,16
1.0,False,measurement_corruption,superlinear,3.8311868495572874,3.8311868495572874,52a1d7ffcb21ffdd72d2,0.66,1.0,static_baseline,2,2.8284271247461903,1.0,0.029353104531764984,82,0.41,1,False,82,0.41,1,1.59,0.00014676552265882492,threshold_connected_components,200,1,82,0.41,main_surface,82,0.41,0.5962088686629928,2,2,2
1.0,False,measurement_corruption,superlinear,10.0,10.0,52b07e9dd77c81a7f9a1,0.33,1.0,pairwise_exact,64,512.0,2016.0,0.47436826676130295,82,0.41,63,False,82,0.41,1,63.59,0.002371841333806515,threshold_connected_components,200,2016,82,0.41,main_surface,0,0.0,0.619105199516324,21,64,64
1.0,False,measurement_corruption,linear,1.2115276586285884,1.2115276586285884,52bbdfa5bcec2a88b54f,0.66,1.0,pairwise_exact,8,5.0,28.0,0.032935768365859985,194,0.97,7,False,114,0.57,1,6.32,0.00016467884182929992,threshold_connected_components,200,28,194,0.97,main_surface,0,0.0,0.4242841623959509,10,5,8
1.0,False,measurement_corruption,linear,2.1544346900318834,2.1544346900318834,52d6a909953173b2f5ef,0.33,1.0,static_baseline,2,2.0,1.0,0.013612850569188595,80,0.4,1,False,80,0.4,1,1.6,6.806425284594297e-05,threshold_connected_components,200,1,80,0.4,main_surface,80,0.4,0.6499378418100132,1,2,2
1.0,False,false_cluster_injection,linear,0.5623413251903492,0.5623413251903492,52e49c8f110722bd0496,1.0,1.0,static_baseline,4,2.0,1.0,0.00966314785182476,40,0.2,1,False,0,0.0,1,2.215,4.83157392591238e-05,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.876742820164406,3,2,2
1.0,False,false_cluster_injection,superlinear,0.46415888336127786,0.46415888336127786,52eac42f7ff1fe36adfe,0.66,1.0,pairwise_exact,6,5.196152422706632,15.0,0.009607703424990177,105,0.525,3,False,0,0.0,1,3.62,4.803851712495088e-05,threshold_connected_components,200,15,0,0.0,main_surface,0,0.0,0.6912583704055116,6,3,4
1.0,False,measurement_corruption,linear,0.1,0.1,52eb5f8736b706c2285e,1.0,1.0,static_baseline,8,2.0,1.0,0.027659516781568527,31,0.155,7,False,5,0.025,1,2.11,0.00013829758390784263,threshold_connected_components,200,28,31,0.155,main_surface,4,0.02,0.9756097560975611,11,2,8
1.0,False,false_cluster_injection,superlinear,0.5623413251903492,0.5623413251903492,52fad6300e252eb73356,0.66,1.0,static_baseline,4,2.8284271247461903,1.0,0.009626795537769794,35,0.175,1,False,0,0.0,1,2.175,4.813397768884897e-05,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.9095797328709933,2,2,2
1.0,False,measurement_corruption,linear,0.3831186849557288,0.3831186849557288,530857cbf66b48eb1999,0.33,1.0,pairwise_exact,16,16.0,120.0,0.03938957117497921,27,0.135,15,False,27,0.135,1,15.865,0.00019694785587489604,threshold_connected_components,200,120,27,0.135,main_surface,0,0.0,0.8477544248126727,13,16,16
1.0,False,false_cluster_injection,superlinear,0.6812920690579614,0.6812920690579614,530a310e0e69533ff75e,0.0,1.0,pairwise_exact,34,181.01933598375618,561.0,0.024965102784335613,20,0.1,31,False,0,0.0,1,32.1,0.00012482551392167807,threshold_connected_components,200,561,0,0.0,main_surface,0,0.0,0.9381027094273594,16,32,32
1.0,False,false_cluster_injection,superlinear,1.46779926762207,1.46779926762207,531eec30fd72d8360e2f,0.0,1.0,static_baseline,18,64.0,1.0,0.02736505586653948,2,0.01,15,False,0,0.0,1,16.01,0.00013682527933269739,threshold_connected_components,200,153,0,0.0,main_surface,0,0.0,0.998568653965858,12,16,16
1.0,False,measurement_corruption,linear,1.46779926762207,1.46779926762207,531ef7475bc721de89a4,0.33,1.0,pairwise_exact,2,2.0,1.0,0.01527194119989872,70,0.35,1,False,70,0.35,1,1.65,7.63597059994936e-05,threshold_connected_components,200,1,70,0.35,main_surface,70,0.35,0.7315557510836693,1,2,2
1.0,False,measurement_corruption,superlinear,10.0,10.0,532eaaf4212e9d990a82,1.0,1.0,static_baseline,16,2.8284271247461903,1.0,0.058303303085267544,200,1.0,15,False,131,0.655,1,10.095,0.0002915165154263377,threshold_connected_components,200,120,200,1.0,main_surface,0,0.0,0.3613020955135854,15,2,16
1.0,False,false_cluster_injection,superlinear,2.1544346900318834,2.1544346900318834,5348b2ffb8ddadf8031e,1.0,1.0,static_baseline,4,2.8284271247461903,1.0,0.009004957973957062,79,0.395,1,False,0,0.0,1,2.475,4.502478986978531e-05,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.7241896047231487,3,2,2
1.0,False,measurement_corruption,linear,1.2115276586285884,1.2115276586285884,5350f086d35bcbb59929,0.66,1.0,pairwise_exact,64,23.0,2016.0,0.4900060389190912,200,1.0,63,False,162,0.81,1,56.08,0.0024500301945954562,threshold_connected_components,200,2016,200,1.0,main_surface,0,0.0,0.17802817582156,22,23,64
1.0,False,measurement_corruption,linear,0.46415888336127786,0.46415888336127786,535269e8ee03e3cd07df,1.0,1.0,static_baseline,4,2.0,1.0,0.015124284662306309,56,0.28,3,False,18,0.09,1,2.125,7.562142331153154e-05,threshold_connected_components,200,6,56,0.28,main_surface,16,0.08,0.8960254561970719,7,2,4
1.0,False,measurement_corruption,linear,0.2154434690031884,0.2154434690031884,535983ee6d2c23c41e35,0.66,1.0,static_baseline,16,7.0,1.0,0.03672083653509617,4,0.02,15,False,0,0.0,1,7.02,0.00018360418267548083,threshold_connected_components,200,120,4,0.02,main_surface,0,0.0,0.9956224417821434,14,7,16
1.0,False,measurement_corruption,linear,3.1622776601683795,3.1622776601683795,5363ef1865641b180f6d,0.33,1.0,pairwise_exact,32,32.0,496.0,0.14097152184695005,122,0.61,31,False,122,0.61,1,31.39,0.0007048576092347502,threshold_connected_components,200,496,122,0.61,main_surface,0,0.0,0.39498710151869143,17,32,32
1.0,False,measurement_corruption,superlinear,1.778279410038923,1.778279410038923,537e979ffa54c57c6b95,0.0,1.0,static_baseline,8,22.627416997969522,1.0,0.04127866495400667,3,0.015,7,False,3,0.015,1,7.985,0.00020639332477003335,threshold_connected_components,200,28,3,0.015,main_surface,0,0.0,0.9902718675721889,8,8,8
1.0,False,measurement_corruption,linear,1.46779926762207,1.46779926762207,5398907f1de0eaf49b33,0.0,1.0,static_baseline,4,4.0,1.0,0.036217015236616135,19,0.095,3,False,19,0.095,1,3.905,0.00018108507618308067,threshold_connected_components,200,6,19,0.095,main_surface,0,0.0,0.9159711395159692,4,4,4
1.0,False,false_cluster_injection,linear,0.1,0.1,53a4806afad3eff78b61,0.33,1.0,static_baseline,10,8.0,1.0,0.018900503404438496,0,0.0,7,False,0,0.0,1,8.0,9.450251702219247e-05,threshold_connected_components,200,45,0,0.0,main_surface,0,0.0,0.9984399375975039,9,8,8
1.0,False,false_cluster_injection,linear,0.8254041852680184,0.8254041852680184,53a792f5ddae9dd05be1,0.0,1.0,static_baseline,4,2.0,1.0,0.008635193109512329,55,0.275,1,False,0,0.0,1,2.3,4.317596554756164e-05,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.8289461040822277,0,2,2
1.0,False,measurement_corruption,linear,1.778279410038923,1.778279410038923,53b4ee03e74bcf352663,1.0,1.0,static_baseline,4,2.0,1.0,0.01829408761113882,126,0.63,3,False,56,0.28,1,2.255,9.14704380556941e-05,threshold_connected_components,200,6,126,0.63,main_surface,32,0.16,0.6922475907015815,7,2,4
1.0,False,measurement_corruption,linear,1.46779926762207,1.46779926762207,53cadbfc7a1542e1a00a,0.33,1.0,static_baseline,16,16.0,1.0,0.03943319991230965,2,0.01,15,False,2,0.01,1,15.99,0.00019716599956154824,threshold_connected_components,200,120,2,0.01,main_surface,0,0.0,0.9942990957634419,13,16,16
1.0,False,measurement_corruption,superlinear,1.46779926762207,1.46779926762207,53d21307c9d5f720e687,0.33,1.0,static_baseline,8,22.627416997969522,1.0,0.026449162513017654,1,0.005,7,False,1,0.005,1,7.995,0.00013224581256508826,threshold_connected_components,200,28,1,0.005,main_surface,0,0.0,0.9919566973003321,9,8,8
1.0,False,false_cluster_injection,superlinear,0.46415888336127786,0.46415888336127786,53d60703affe52dc5a39,1.0,1.0,static_baseline,4,2.8284271247461903,1.0,0.009021647274494171,31,0.155,1,False,0,0.0,1,2.16,4.5108236372470854e-05,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.9241695985146688,3,2,2
1.0,False,false_cluster_injection,linear,0.14677992676220694,0.14677992676220694,53d81c535c3344193229,0.33,1.0,pairwise_exact,4,2.0,6.0,0.01873171702027321,62,0.31,1,False,0,0.0,1,2.325,9.365858510136604e-05,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.8195580042403348,1,2,2
1.0,False,measurement_corruption,linear,0.1,0.1,53d97329400be8ea2bf6,1.0,1.0,pairwise_exact,1,1.0,0.0,0.02490747906267643,200,1.0,0,True,0,0.0,1,1.0,0.00012453739531338216,threshold_connected_components,200,0,0,0.0,main_surface,0,0.0,0.0,24,1,1
1.0,False,measurement_corruption,linear,0.6812920690579614,0.6812920690579614,53ed58196a9b30fb335d,0.66,1.0,static_baseline,2,2.0,1.0,0.030201400630176067,22,0.11,1,False,22,0.11,1,1.89,0.00015100700315088034,threshold_connected_components,200,1,22,0.11,main_surface,22,0.11,0.8544649513408675,2,2,2
1.0,False,measurement_corruption,superlinear,2.1544346900318834,2.1544346900318834,53f2502544fa6b6cf21e,0.66,1.0,pairwise_exact,2,2.8284271247461903,1.0,0.03333723358809948,47,0.235,1,False,47,0.235,1,1.765,0.0001666861679404974,threshold_connected_components,200,1,47,0.235,main_surface,47,0.235,0.7241896047231487,2,2,2
1.0,False,measurement_corruption,superlinear,3.1622776601683795,3.1622776601683795,54036b48999c224d5490,0.66,1.0,pairwise_exact,64,110.30412503619254,2016.0,0.41437433660030365,200,1.0,63,False,151,0.755,1,51.655,0.002071871683001518,threshold_connected_components,200,2016,200,1.0,main_surface,0,0.0,0.2846670929769868,22,23,64
1.0,False,false_cluster_injection,superlinear,0.5623413251903492,0.5623413251903492,5404aff71840e862986a,1.0,1.0,pairwise_exact,3,1.0,3.0,0.01579953171312809,200,1.0,0,True,0,0.0,1,3.0,7.899765856564045e-05,threshold_connected_components,200,3,0,0.0,main_surface,0,0.0,0.0,24,1,1
1.0,False,false_cluster_injection,linear,0.1778279410038923,0.1778279410038923,54231fb5da4bb8b21ac9,1.0,1.0,static_baseline,10,2.0,1.0,0.009449169971048832,17,0.085,7,False,0,0.0,1,2.09,4.724584985524416e-05,threshold_connected_components,200,45,0,0.0,main_surface,0,0.0,0.9574353124362603,11,2,8
1.0,False,false_cluster_injection,superlinear,8.254041852680187,8.254041852680187,54268ff40885b7fb6f7e,0.66,1.0,pairwise_exact,4,2.8284271247461903,6.0,0.020380061119794846,198,0.99,1,False,0,0.0,1,3.81,0.00010190030559897422,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.1025143337020137,2,2,2
1.0,False,measurement_corruption,superlinear,1.2115276586285884,1.2115276586285884,543740314660877fbc5d,0.0,1.0,static_baseline,4,8.0,1.0,0.02603406086564064,7,0.035,3,False,7,0.035,1,3.965,0.0001301703043282032,threshold_connected_components,200,6,7,0.035,main_surface,0,0.0,0.9635208692872691,4,4,4
1.0,False,false_cluster_injection,linear,2.1544346900318834,2.1544346900318834,5443f2ca226ee25bffb1,0.0,1.0,pairwise_exact,34,32.0,561.0,0.02424111496657133,155,0.775,31,False,0,0.0,1,33.09,0.00012120557483285665,threshold_connected_components,200,561,0,0.0,main_surface,0,0.0,0.4586502888972185,16,32,32
1.0,False,false_cluster_injection,linear,0.6812920690579614,0.6812920690579614,545b68dc93bb878df57e,1.0,1.0,static_baseline,10,2.0,1.0,0.019496126100420952,46,0.23,7,False,0,0.0,1,2.24,9.748063050210476e-05,threshold_connected_components,200,45,0,0.0,main_surface,0,0.0,0.8544649513408675,11,2,8
1.0,False,measurement_corruption,linear,1.46779926762207,1.46779926762207,546998f9fd946ef859f4,0.0,1.0,static_baseline,16,16.0,1.0,0.036284334026277065,0,0.0,15,False,0,0.0,1,16.0,0.00018142167013138533,threshold_connected_components,200,120,0,0.0,main_surface,0,0.0,0.9942990957634419,12,16,16
1.0,False,measurement_corruption,superlinear,0.12115276586285884,0.12115276586285884,546b154d8a738a12be4d,0.66,1.0,pairwise_exact,2,2.8284271247461903,1.0,0.014933950267732143,7,0.035,1,False,7,0.035,1,1.965,7.466975133866072e-05,threshold_connected_components,200,1,7,0.035,main_surface,7,0.035,0.9790320839796678,2,2,2
1.0,False,measurement_corruption,superlinear,8.254041852680187,8.254041852680187,546f1cbb62a2bfc60fe3,0.0,1.0,static_baseline,4,8.0,1.0,0.01809818111360073,42,0.21,3,False,42,0.21,1,3.79,9.049090556800365e-05,threshold_connected_components,200,6,42,0.21,main_surface,0,0.0,0.7949512279316463,4,4,4
1.0,False,false_cluster_injection,superlinear,1.46779926762207,1.46779926762207,5476c5df635cf4bd7c63,0.33,1.0,static_baseline,10,22.627416997969522,1.0,0.011927534826099873,5,0.025,7,False,0,0.0,1,8.025,5.963767413049936e-05,threshold_connected_components,200,45,0,0.0,main_surface,0,0.0,0.9919566973003321,9,8,8
1.0,False,measurement_corruption,linear,3.1622776601683795,3.1622776601683795,5477c436ca4ee99975b3,0.66,1.0,pairwise_exact,4,3.0,6.0,0.021212924271821976,177,0.885,3,False,135,0.675,1,2.955,0.00010606462135910988,threshold_connected_components,200,6,177,0.885,main_surface,0,0.0,0.32173116003258956,6,3,4
1.0,False,measurement_corruption,superlinear,6.812920690579611,6.812920690579611,5479e2189af93ec66869,0.0,1.0,static_baseline,64,512.0,1.0,0.26389382872730494,0,0.0,63,False,0,0.0,1,64.0,0.0013194691436365247,threshold_connected_components,200,2016,0,0.0,main_surface,0,0.0,0.9997921293797446,20,64,64
1.0,False,false_cluster_injection,superlinear,0.1,0.1,547fe3b0527db257965d,0.33,1.0,static_baseline,6,8.0,1.0,0.01557519193738699,0,0.0,3,False,0,0.0,1,4.0,7.787595968693495e-05,threshold_connected_components,200,15,0,0.0,main_surface,0,0.0,0.9968847352024922,5,4,4
1.0,False,measurement_corruption,superlinear,1.46779926762207,1.46779926762207,548d06c8a479e49f0e68,1.0,1.0,pairwise_exact,1,1.0,0.0,0.029233021661639214,200,1.0,0,True,0,0.0,1,1.0,0.00014616510830819606,threshold_connected_components,200,0,0,0.0,main_surface,0,0.0,0.0,24,1,1
1.0,False,measurement_corruption,linear,1.46779926762207,1.46779926762207,54a97afc3c16e1b06dde,0.0,1.0,static_baseline,8,8.0,1.0,0.04516730457544327,4,0.02,7,False,4,0.02,1,7.98,0.00022583652287721633,threshold_connected_components,200,28,4,0.02,main_surface,0,0.0,0.9775798288006912,8,8,8
1.0,False,measurement_corruption,linear,0.1,0.1,54b1a305808ac09cdcbd,0.33,1.0,static_baseline,16,16.0,1.0,0.07331192214041948,0,0.0,15,False,0,0.0,1,16.0,0.0003665596107020974,threshold_connected_components,200,120,0,0.0,main_surface,0,0.0,0.9996095275283091,13,16,16
1.0,False,false_cluster_injection,superlinear,10.0,10.0,54b70ed4dd35416f324b,0.66,1.0,pairwise_exact,10,11.180339887498949,45.0,0.01859238836914301,198,0.99,7,False,0,0.0,1,6.775,9.296194184571505e-05,threshold_connected_components,200,45,0,0.0,main_surface,0,0.0,0.1104991335266339,10,5,8
1.0,False,measurement_corruption,superlinear,0.46415888336127786,0.46415888336127786,54b96381f8dcfd2867f5,0.66,1.0,pairwise_exact,4,5.196152422706632,6.0,0.027730396948754787,46,0.23,3,False,30,0.15,1,2.94,0.00013865198474377394,threshold_connected_components,200,6,46,0.23,main_surface,0,0.0,0.8484248044304585,6,3,4
1.0,False,false_cluster_injection,linear,0.2154434690031884,0.2154434690031884,54c6b13989ab27574fbb,0.0,1.0,pairwise_exact,6,4.0,15.0,0.01760175358504057,56,0.28,3,False,0,0.0,1,4.32,8.800876792520285e-05,threshold_connected_components,200,15,0,0.0,main_surface,0,0.0,0.8319618081089211,4,4,4
1.0,False,measurement_corruption,linear,5.623413251903491,5.623413251903491,54dd5bd1c5217c076596,0.66,1.0,static_baseline,32,13.0,1.0,0.10583488550037146,91,0.455,31,False,5,0.025,1,13.545,0.0005291744275018573,threshold_connected_components,200,496,91,0.455,main_surface,0,0.0,0.967796911380999,18,13,32
1.0,False,false_cluster_injection,linear,0.46415888336127786,0.46415888336127786,54ea2f9cfd98b5fbdc32,0.66,1.0,pairwise_exact,66,23.0,2145.0,0.03782392852008343,178,0.89,63,False,0,0.0,1,24.305,0.00018911964260041715,threshold_connected_components,200,2145,0,0.0,main_surface,0,0.0,0.34697152126685366,22,23,64
1.0,False,measurement_corruption,superlinear,6.812920690579611,6.812920690579611,54fe4b108efdaf5a65f1,0.66,1.0,pairwise_exact,16,18.520259177452136,120.0,0.09364916384220123,200,1.0,15,False,178,0.89,1,13.99,0.00046824581921100616,threshold_connected_components,200,120,200,1.0,main_surface,0,0.0,0.1368695824886698,14,7,16
1.0,False,measurement_corruption,superlinear,1.0,1.0,55021f72478520581bb5,1.0,1.0,static_baseline,64,2.8284271247461903,1.0,0.4139776024967432,200,1.0,63,False,36,0.18,1,11.01,0.002069888012483716,threshold_connected_components,200,2016,200,1.0,main_surface,0,0.0,0.8497788951776651,23,2,64
1.0,False,measurement_corruption,superlinear,1.46779926762207,1.46779926762207,5503dbb64cb652753f30,0.33,1.0,static_baseline,64,512.0,1.0,0.25961975287646055,0,0.0,63,False,0,0.0,1,64.0,0.0012980987643823028,threshold_connected_components,200,2016,0,0.0,main_surface,0,0.0,0.9999552083275624,21,64,64
1.0,False,measurement_corruption,superlinear,1.0,1.0,550ae1d38ad7805c472a,0.0,1.0,pairwise_exact,8,22.627416997969522,28.0,0.030698795802891254,28,0.14,7,False,28,0.14,1,7.86,0.00015349397901445627,threshold_connected_components,200,28,28,0.14,main_surface,0,0.0,0.8660411015649958,8,8,8
1.0,False,false_cluster_injection,linear,6.812920690579611,6.812920690579611,550ff1adafbe9ca3ec45,0.66,1.0,pairwise_exact,66,23.0,2145.0,0.018022524192929268,200,1.0,63,False,0,0.0,1,24.92,9.011262096464634e-05,threshold_connected_components,200,2145,0,0.0,main_surface,0,0.0,0.0349342904589392,22,23,64
1.0,False,measurement_corruption,superlinear,0.1,0.1,5519557979b2c472a804,0.33,1.0,static_baseline,8,22.627416997969522,1.0,0.038582807406783104,0,0.0,7,False,0,0.0,1,8.0,0.00019291403703391552,threshold_connected_components,200,28,0,0.0,main_surface,0,0.0,0.999447877834485,9,8,8
1.0,False,false_cluster_injection,linear,1.778279410038923,1.778279410038923,552946a2a217e8a83d18,0.66,1.0,static_baseline,4,2.0,1.0,0.008797735907137394,96,0.48,1,False,0,0.0,1,2.6,4.398867953568697e-05,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.6922475907015815,2,2,2
1.0,False,measurement_corruption,superlinear,2.6101572156825377,2.6101572156825377,552eb11547de976f5a0b,0.33,1.0,static_baseline,32,181.01933598375618,1.0,0.09726233873516321,0,0.0,31,False,0,0.0,1,32.0,0.0004863116936758161,threshold_connected_components,200,496,0,0.0,main_surface,0,0.0,0.999549602395901,17,32,32
1.0,False,false_cluster_injection,linear,5.623413251903491,5.623413251903491,55373886e063e4762af3,0.0,1.0,pairwise_exact,18,16.0,153.0,0.010857725515961647,189,0.945,15,False,0,0.0,1,17.55,5.4288627579808236e-05,threshold_connected_components,200,153,0,0.0,main_surface,0,0.0,0.22931214210013437,12,16,16
1.0,False,measurement_corruption,linear,2.1544346900318834,2.1544346900318834,5553707d29c8c3f68de2,1.0,1.0,static_baseline,8,2.0,1.0,0.027024311013519764,191,0.955,7,False,65,0.325,1,3.7,0.00013512155506759883,threshold_connected_components,200,28,191,0.955,main_surface,8,0.04,0.6499378418100132,11,2,8
1.0,False,false_cluster_injection,superlinear,4.64158883361278,4.64158883361278,5565542dc777ea5b9023,0.0,1.0,static_baseline,66,512.0,1.0,0.03121412917971611,0,0.0,63,False,0,0.0,1,64.0,0.00015607064589858054,threshold_connected_components,200,2145,0,0.0,main_surface,0,0.0,0.9998583700120409,20,64,64
1.0,False,measurement_corruption,superlinear,10.0,10.0,5589b2206bbff115f20b,0.66,1.0,pairwise_exact,8,11.180339887498949,28.0,0.05099311377853155,200,1.0,7,False,168,0.84,1,6.84,0.00025496556889265776,threshold_connected_components,200,28,200,1.0,main_surface,0,0.0,0.1664227943208041,10,5,8
1.0,False,measurement_corruption,superlinear,0.2154434690031884,0.2154434690031884,558ab77f4e808331ca26,0.0,1.0,static_baseline,16,64.0,1.0,0.03486310597509146,0,0.0,15,False,0,0.0,1,16.0,0.0001743155298754573,threshold_connected_components,200,120,0,0.0,main_surface,0,0.0,0.9997896502436308,12,16,16
1.0,False,measurement_corruption,linear,6.812920690579611,6.812920690579611,55a365602f8867ede353,1.0,1.0,pairwise_exact,8,2.0,28.0,0.03219712991267443,200,1.0,7,False,197,0.985,1,6.905,0.00016098564956337213,threshold_connected_components,200,28,200,1.0,main_surface,0,0.0,0.02053791053682333,11,2,8
1.0,False,false_cluster_injection,linear,0.1778279410038923,0.1778279410038923,55a4fb1ff3b98d0a8640,0.33,1.0,static_baseline,4,2.0,1.0,0.009106445126235485,23,0.115,1,False,0,0.0,1,2.115,4.553222563117743e-05,threshold_connected_components,200,6,0,0.0,main_surface,0,0.0,0.9574353124362603,1,2,2
