phi,alpha,reproduction_rate,survived,collapsed,extinct,final_population,final_avg_U_sys,final_avg_L_t
23.857142857142854,0.32857142857142857,0.10500000000000001,True,False,False,666,19.826080863585126,0.39628169244934164
23.857142857142854,0.44285714285714284,0.05,False,True,True,0,0.0,0.0
23.857142857142854,0.32857142857142857,0.11000000000000001,True,False,False,620,19.036535457989384,0.37901589587569273
23.857142857142854,0.32857142857142857,0.11499999999999999,True,False,False,655,18.264358328708965,0.36207095609105655
23.857142857142854,0.32857142857142857,0.12,True,False,False,773,19.861445946314426,0.3967610564032658
23.857142857142854,0.44285714285714284,0.045,False,True,False,1,0.0,0.0
23.857142857142854,0.44285714285714284,0.055,False,True,False,1,0.0,0.0
23.857142857142854,0.32857142857142857,0.13,True,False,False,784,19.934322843610254,0.39837337286596364
23.857142857142854,0.32857142857142857,0.125,True,False,False,773,19.62058582962828,0.39156084600590746
23.857142857142854,0.44285714285714284,0.06,False,True,False,23,0.0,0.0
23.857142857142854,0.32857142857142857,0.135,True,False,False,857,20.75642455869811,0.41628406422748565
23.857142857142854,0.44285714285714284,0.065,False,True,False,47,0.0,0.0
23.857142857142854,0.44285714285714284,0.07,False,True,False,127,0.0,0.0
23.857142857142854,0.44285714285714284,0.07500000000000001,True,False,False,239,11.336595178840389,0.21214924675223967
23.857142857142854,0.32857142857142857,0.14,True,False,False,895,20.04222115451465,0.4005588289786674
23.857142857142854,0.44285714285714284,0.08,True,False,False,254,12.356913860552693,0.23429405147595986
23.857142857142854,0.44285714285714284,0.08499999999999999,True,False,False,369,14.318508656504608,0.2766633566718534
23.857142857142854,0.44285714285714284,0.09,True,False,False,484,16.89781019342123,0.3326033316633729
23.857142857142854,0.44285714285714284,0.095,True,False,False,503,17.652919928923588,0.3490300919271766
23.857142857142854,0.5571428571428572,0.04,False,True,True,0,0.0,0.0
23.857142857142854,0.44285714285714284,0.1,True,False,False,587,17.948783382427912,0.3552970996513628
23.857142857142854,0.44285714285714284,0.10500000000000001,True,False,False,625,18.86124811400636,0.37518825212275375
23.857142857142854,0.5571428571428572,0.045,False,True,True,0,0.0,0.0
23.857142857142854,0.44285714285714284,0.11000000000000001,True,False,False,679,19.027389221219394,0.37866324875921625
23.857142857142854,0.44285714285714284,0.11499999999999999,True,False,False,657,18.13283258065529,0.3591206258926348
23.857142857142854,0.5571428571428572,0.05,False,True,True,0,0.0,0.0
23.857142857142854,0.5571428571428572,0.055,False,True,True,0,0.0,0.0
23.857142857142854,0.44285714285714284,0.12,True,False,False,727,18.68586186802628,0.3710971539192752
23.857142857142854,0.44285714285714284,0.125,True,False,False,760,19.8987742323736,0.3976028765478627
23.857142857142854,0.44285714285714284,0.13,True,False,False,826,20.482310870972043,0.41029665126157705
23.857142857142854,0.44285714285714284,0.135,True,False,False,862,20.477761716702933,0.4101741847725183
23.857142857142854,0.5571428571428572,0.06,False,True,False,29,0.0,0.0
23.857142857142854,0.5571428571428572,0.065,False,True,False,97,0.0,0.0
23.857142857142854,0.44285714285714284,0.14,True,False,False,943,20.841134686574502,0.416968052321976
23.857142857142854,0.5571428571428572,0.07,False,True,False,136,0.0,0.0
23.857142857142854,0.5571428571428572,0.07500000000000001,True,False,False,232,11.71940834904127,0.22054605690697446
23.857142857142854,0.5571428571428572,0.08,True,False,False,275,12.864321215502102,0.24530770048634493
23.857142857142854,0.5571428571428572,0.08499999999999999,True,False,False,406,15.91687135796405,0.31142650423446383
23.857142857142854,0.5571428571428572,0.09,True,False,False,433,15.99602837174315,0.3131080603619206
23.857142857142854,0.6714285714285714,0.04,False,True,True,0,0.0,0.0
23.857142857142854,0.5571428571428572,0.095,True,False,False,502,16.790112591371447,0.3301805658162861
23.857142857142854,0.5571428571428572,0.1,True,False,False,596,18.436767184997986,0.36596947065337926
23.857142857142854,0.5571428571428572,0.10500000000000001,True,False,False,608,18.018449653260884,0.3567265279307491
23.857142857142854,0.6714285714285714,0.045,False,True,True,0,0.0,0.0
23.857142857142854,0.5571428571428572,0.11000000000000001,True,False,False,635,18.87644195699494,0.37542794081199504
23.857142857142854,0.5571428571428572,0.11499999999999999,True,False,False,705,18.958324653192612,0.3771191477590977
23.857142857142854,0.6714285714285714,0.05,False,True,True,0,0.0,0.0
23.857142857142854,0.6714285714285714,0.06,False,True,False,23,0.0,0.0
23.857142857142854,0.5571428571428572,0.125,True,False,False,749,19.539671514697318,0.389809701427919
23.857142857142854,0.5571428571428572,0.12,True,False,False,734,19.68545314845634,0.3929896221571617
23.857142857142854,0.6714285714285714,0.055,False,True,False,10,0.0,0.0
23.857142857142854,0.5571428571428572,0.13,True,False,False,801,19.33134576596286,0.38510772037033036
23.857142857142854,0.6714285714285714,0.065,False,True,False,140,0.0,0.0
23.857142857142854,0.6714285714285714,0.07,False,True,False,69,0.0,0.0
23.857142857142854,0.5571428571428572,0.135,True,False,False,824,20.940292784628227,0.42033654872587106
23.857142857142854,0.5571428571428572,0.14,True,False,False,840,20.165123670910987,0.40334995162719417
23.857142857142854,0.6714285714285714,0.07500000000000001,True,False,False,220,11.248026028473985,0.21033896216395492
23.857142857142854,0.6714285714285714,0.08,True,False,False,312,13.26453558583648,0.2537598527131878
23.857142857142854,0.6714285714285714,0.08499999999999999,True,False,False,383,15.60444660435644,0.3047620854481612
23.857142857142854,0.6714285714285714,0.09,True,False,False,479,17.226951393177185,0.33984875908940787
23.857142857142854,0.7857142857142857,0.04,False,True,True,0,0.0,0.0
23.857142857142854,0.6714285714285714,0.095,True,False,False,466,17.040937359917198,0.3357709601249114
23.857142857142854,0.7857142857142857,0.045,False,True,True,0,0.0,0.0
23.857142857142854,0.6714285714285714,0.1,True,False,False,571,18.265594365792758,0.3622382028791687
23.857142857142854,0.6714285714285714,0.10500000000000001,True,False,False,637,19.01167902283806,0.3785183254128759
23.857142857142854,0.6714285714285714,0.11000000000000001,True,False,False,699,18.62928639384017,0.3699329631213416
23.857142857142854,0.7857142857142857,0.05,False,True,False,17,0.0,0.0
23.857142857142854,0.6714285714285714,0.11499999999999999,True,False,False,710,19.734190624043666,0.3941247970797285
23.857142857142854,0.7857142857142857,0.06,False,True,True,0,0.0,0.0
23.857142857142854,0.7857142857142857,0.055,False,True,False,12,0.0,0.0
23.857142857142854,0.6714285714285714,0.125,True,False,False,802,19.64194904214123,0.3919450270411845
23.857142857142854,0.6714285714285714,0.12,True,False,False,720,19.40263824777684,0.386804757213569
23.857142857142854,0.6714285714285714,0.13,True,False,False,795,20.28380236776803,0.4060171225946183
23.857142857142854,0.7857142857142857,0.065,False,True,False,38,0.0,0.0
23.857142857142854,0.6714285714285714,0.135,True,False,False,811,19.941200206306764,0.3984946197385314
23.857142857142854,0.6714285714285714,0.14,True,False,False,860,20.947526326915302,0.4204529246591579
23.857142857142854,0.7857142857142857,0.07,False,True,False,134,0.0,0.0
23.857142857142854,0.7857142857142857,0.07500000000000001,False,True,False,182,0.0,0.0
23.857142857142854,0.7857142857142857,0.08,True,False,False,335,14.393246407547048,0.27848424292838014
23.857142857142854,0.7857142857142857,0.08499999999999999,True,False,False,439,16.14644295114745,0.3163385474062643
23.857142857142854,0.8999999999999999,0.045,False,True,True,0,0.0,0.0
23.857142857142854,0.7857142857142857,0.09,True,False,False,432,16.452591049089662,0.32304075504919666
23.857142857142854,0.8999999999999999,0.04,False,True,True,0,0.0,0.0
23.857142857142854,0.7857142857142857,0.095,True,False,False,530,16.353675239561824,0.3206311105104771
23.857142857142854,0.7857142857142857,0.1,True,False,False,561,17.28686653147075,0.340845605181344
23.857142857142854,0.7857142857142857,0.10500000000000001,True,False,False,635,17.92788202003838,0.35475878461245214
23.857142857142854,0.7857142857142857,0.11000000000000001,True,False,False,628,18.33125282472573,0.3635537144529268
23.857142857142854,0.7857142857142857,0.11499999999999999,True,False,False,676,18.425629900149197,0.3655407947179366
23.857142857142854,0.8999999999999999,0.05,False,True,True,0,0.0,0.0
23.857142857142854,0.7857142857142857,0.12,True,False,False,749,19.719573544204422,0.39374686817153054
23.857142857142854,0.7857142857142857,0.125,True,False,False,758,20.2756965460298,0.40588482011573507
23.857142857142854,0.7857142857142857,0.13,True,False,False,811,20.270704948145887,0.4056823840164216
23.857142857142854,0.8999999999999999,0.055,False,True,False,25,0.0,0.0
23.857142857142854,0.7857142857142857,0.135,True,False,False,858,20.868906695025856,0.4187391811366747
23.857142857142854,0.8999999999999999,0.06,False,True,False,27,0.0,0.0
23.857142857142854,0.8999999999999999,0.065,False,True,False,27,0.0,0.0
23.857142857142854,0.7857142857142857,0.14,True,False,False,916,21.00591258012722,0.4216522547639756
23.857142857142854,0.8999999999999999,0.07,True,False,False,188,10.19361316169006,0.18751610186850082
23.857142857142854,0.8999999999999999,0.07500000000000001,False,True,False,195,0.0,0.0
23.857142857142854,0.8999999999999999,0.08,True,False,False,355,14.533557551727592,0.28142459043469004
23.857142857142854,0.8999999999999999,0.08499999999999999,True,False,False,377,14.420571807472607,0.27809821705204424
23.857142857142854,0.8999999999999999,0.09,True,False,False,450,15.366955573460368,0.2992367922982431
23.857142857142854,1.0142857142857142,0.04,False,True,True,0,0.0,0.0
23.857142857142854,0.8999999999999999,0.095,True,False,False,551,17.32953490554189,0.3418788133440045
23.857142857142854,1.0142857142857142,0.045,False,True,True,0,0.0,0.0
23.857142857142854,0.8999999999999999,0.1,True,False,False,567,16.924554895197005,0.33292899067574266
23.857142857142854,1.0142857142857142,0.05,False,True,True,0,0.0,0.0
23.857142857142854,0.8999999999999999,0.10500000000000001,True,False,False,627,18.10409899810886,0.3585619229478019
23.857142857142854,0.8999999999999999,0.11000000000000001,True,False,False,646,17.693111537131145,0.34955894451617286
23.857142857142854,0.8999999999999999,0.11499999999999999,True,False,False,660,18.224239824032445,0.3611141056058007
23.857142857142854,1.0142857142857142,0.055,False,True,False,1,0.0,0.0
23.857142857142854,0.8999999999999999,0.12,True,False,False,745,19.678842860981703,0.3929040627345942
23.857142857142854,1.0142857142857142,0.06,False,True,False,24,0.0,0.0
23.857142857142854,0.8999999999999999,0.125,True,False,False,786,20.055574782249664,0.401054713464936
23.857142857142854,0.8999999999999999,0.13,True,False,False,767,19.99241190373984,0.3996952993526039
23.857142857142854,0.8999999999999999,0.135,True,False,False,848,21.001402300734632,0.4216796948838931
23.857142857142854,1.0142857142857142,0.065,False,True,False,42,0.0,0.0
23.857142857142854,0.8999999999999999,0.14,True,False,False,844,20.337034332129587,0.4070773408535455
23.857142857142854,1.0142857142857142,0.07,False,True,False,67,0.0,0.0
23.857142857142854,1.0142857142857142,0.07500000000000001,False,True,False,177,0.0,0.0
23.857142857142854,1.0142857142857142,0.08,True,False,False,361,13.875091099121306,0.2669243714790214
23.857142857142854,1.0142857142857142,0.08499999999999999,True,False,False,376,13.707163803489584,0.26250195089944556
23.857142857142854,1.0142857142857142,0.09,True,False,False,488,16.828988145181018,0.33106445798061024
23.857142857142854,1.1285714285714286,0.04,False,True,True,0,0.0,0.0
23.857142857142854,1.0142857142857142,0.095,True,False,False,537,18.272763156273964,0.36255956839356257
23.857142857142854,1.0142857142857142,0.1,True,False,False,546,17.17461349726489,0.33843834783658866
23.857142857142854,1.1285714285714286,0.045,False,True,True,0,0.0,0.0
23.857142857142854,1.0142857142857142,0.10500000000000001,True,False,False,587,17.65339407248318,0.3488729792936695
23.857142857142854,1.0142857142857142,0.11000000000000001,True,False,False,713,19.885798932550927,0.3974287538558107
23.857142857142854,1.0142857142857142,0.11499999999999999,True,False,False,719,18.957954337365273,0.37620322440474274
23.857142857142854,1.1285714285714286,0.05,False,True,True,0,0.0,0.0
23.857142857142854,1.0142857142857142,0.12,True,False,False,791,19.183666102324274,0.3818798717934918
23.857142857142854,1.0142857142857142,0.125,True,False,False,818,20.12944509188107,0.4026313245347142
23.857142857142854,1.0142857142857142,0.135,True,False,False,796,20.254236647691403,0.405313511260761
23.857142857142854,1.0142857142857142,0.13,True,False,False,800,19.349849072639245,0.3855364667601405
23.857142857142854,1.1285714285714286,0.055,False,True,False,14,0.0,0.0
23.857142857142854,1.0142857142857142,0.14,True,False,False,860,20.233715231184064,0.40482135599704916
23.857142857142854,1.1285714285714286,0.06,False,True,False,22,0.0,0.0
23.857142857142854,1.1285714285714286,0.065,False,True,False,83,0.0,0.0
23.857142857142854,1.1285714285714286,0.07,True,False,False,166,9.32842507254037,0.16829530311637364
23.857142857142854,1.1285714285714286,0.07500000000000001,True,False,False,210,10.646349612707505,0.19710071969352924
23.857142857142854,1.1285714285714286,0.08,True,False,False,281,13.815776837407077,0.266116058335986
23.857142857142854,1.1285714285714286,0.08499999999999999,True,False,False,379,15.376164711931574,0.299729461013289
23.857142857142854,1.1285714285714286,0.09,True,False,False,483,16.53512365588972,0.3246157639169537
23.857142857142854,1.1285714285714286,0.095,True,False,False,504,17.63833626702384,0.34872239597707216
23.857142857142854,1.1285714285714286,0.1,True,False,False,634,18.9208852181587,0.37648695569878826
23.857142857142854,1.2428571428571429,0.045,False,True,True,0,0.0,0.0
23.857142857142854,1.2428571428571429,0.04,False,True,True,0,0.0,0.0
23.857142857142854,1.1285714285714286,0.10500000000000001,True,False,False,679,18.296914430698912,0.36268501498421435
23.857142857142854,1.2428571428571429,0.05,False,True,True,0,0.0,0.0
23.857142857142854,1.1285714285714286,0.11000000000000001,True,False,False,691,19.43669546189999,0.3876743863335154
23.857142857142854,1.1285714285714286,0.11499999999999999,True,False,False,690,18.730170822877387,0.37219833704877126
23.857142857142854,1.1285714285714286,0.12,True,False,False,742,19.590667068376398,0.3908960803867778
23.857142857142854,1.1285714285714286,0.125,True,False,False,791,20.070695030297546,0.4013479045608618
23.857142857142854,1.1285714285714286,0.13,True,False,False,792,20.063063190516694,0.4011651790000192
23.857142857142854,1.2428571428571429,0.055,False,True,True,0,0.0,0.0
23.857142857142854,1.1285714285714286,0.135,True,False,False,869,20.85645882988663,0.4184238225401682
23.857142857142854,1.2428571428571429,0.065,False,True,False,35,0.0,0.0
23.857142857142854,1.2428571428571429,0.06,False,True,False,15,0.0,0.0
23.857142857142854,1.1285714285714286,0.14,True,False,False,892,20.166548691999232,0.40327529569464415
23.857142857142854,1.2428571428571429,0.07,True,False,False,168,9.310492702484638,0.16833140951245762
23.857142857142854,1.2428571428571429,0.07500000000000001,True,False,False,207,10.42019270579924,0.19181747156909174
23.857142857142854,1.2428571428571429,0.08,True,False,False,313,14.216570186889706,0.2747259188675575
23.857142857142854,1.2428571428571429,0.08499999999999999,True,False,False,376,14.091352130854327,0.2716280976079675
23.857142857142854,1.2428571428571429,0.09,True,False,False,470,16.008017726610294,0.31319822453108465
23.857142857142854,1.2428571428571429,0.095,True,False,False,537,17.47418303262085,0.34506806200863516
23.857142857142854,1.2428571428571429,0.1,True,False,False,641,18.134334640060658,0.359306059605569
23.857142857142854,1.3571428571428572,0.045,False,True,True,0,0.0,0.0
23.857142857142854,1.3571428571428572,0.04,False,True,False,1,0.0,0.0
23.857142857142854,1.2428571428571429,0.10500000000000001,True,False,False,613,17.850705275398646,0.3531438411865147
23.857142857142854,1.2428571428571429,0.11000000000000001,True,False,False,720,19.660864806572015,0.3925434775680825
23.857142857142854,1.2428571428571429,0.11499999999999999,True,False,False,704,19.074787736324023,0.37968954599033866
23.857142857142854,1.3571428571428572,0.05,False,True,True,0,0.0,0.0
23.857142857142854,1.3571428571428572,0.055,False,True,False,12,0.0,0.0
23.857142857142854,1.2428571428571429,0.12,True,False,False,752,19.764134494486303,0.3946952764413032
23.857142857142854,1.2428571428571429,0.125,True,False,False,809,20.137485449267622,0.402755050606189
23.857142857142854,1.2428571428571429,0.13,True,False,False,793,20.55804074771529,0.4120390140522897
23.857142857142854,1.2428571428571429,0.14,True,False,False,836,19.94880510705539,0.39857538662661424
23.857142857142854,1.3571428571428572,0.06,False,True,False,2,0.0,0.0
23.857142857142854,1.2428571428571429,0.135,True,False,False,851,19.86747981948268,0.39676983442861563
23.857142857142854,1.3571428571428572,0.065,False,True,False,78,0.0,0.0
23.857142857142854,1.3571428571428572,0.07,False,True,False,157,0.0,0.0
23.857142857142854,1.3571428571428572,0.07500000000000001,True,False,False,198,10.912752777171182,0.20308189392656906
23.857142857142854,1.3571428571428572,0.08,True,False,False,314,13.303652607774003,0.2546886428681162
23.857142857142854,1.3571428571428572,0.08499999999999999,True,False,False,384,14.734059050464925,0.28568022399937554
23.857142857142854,1.4714285714285715,0.04,False,True,True,0,0.0,0.0
23.857142857142854,1.3571428571428572,0.09,True,False,False,435,16.09220469089947,0.31506983961712504
23.857142857142854,1.3571428571428572,0.095,True,False,False,578,17.588367244016105,0.34750974575770377
23.857142857142854,1.3571428571428572,0.1,True,False,False,588,17.905115162620007,0.35438198934276033
23.857142857142854,1.3571428571428572,0.10500000000000001,True,False,False,605,18.209903924301692,0.3610237688707583
23.857142857142854,1.4714285714285715,0.045,False,True,True,0,0.0,0.0
23.857142857142854,1.3571428571428572,0.11000000000000001,True,False,False,642,18.312893675014184,0.36307282871520824
23.857142857142854,1.4714285714285715,0.05,False,True,True,0,0.0,0.0
23.857142857142854,1.4714285714285715,0.055,False,True,True,0,0.0,0.0
23.857142857142854,1.3571428571428572,0.11499999999999999,True,False,False,658,18.670381000753274,0.3709090749980416
23.857142857142854,1.3571428571428572,0.12,True,False,False,726,18.879588002840222,0.37446958605115094
23.857142857142854,1.3571428571428572,0.125,True,False,False,772,19.915155307759626,0.39800538432250504
23.857142857142854,1.3571428571428572,0.13,True,False,False,805,19.525815820803643,0.38938405205219595
23.857142857142854,1.3571428571428572,0.135,True,False,False,845,20.711242133243626,0.4152994789685057
23.857142857142854,1.4714285714285715,0.06,False,True,False,2,0.0,0.0
23.857142857142854,1.3571428571428572,0.14,True,False,False,866,20.32467090722281,0.4067771191231423
23.857142857142854,1.4714285714285715,0.065,False,True,False,94,0.0,0.0
23.857142857142854,1.4714285714285715,0.07,False,True,False,134,0.0,0.0
23.857142857142854,1.4714285714285715,0.07500000000000001,True,False,False,255,12.823865880740774,0.24456080878271544
23.857142857142854,1.4714285714285715,0.08,True,False,False,332,13.566569271265209,0.26039341266855487
23.857142857142854,1.5857142857142859,0.04,False,True,True,0,0.0,0.0
23.857142857142854,1.4714285714285715,0.08499999999999999,True,False,False,398,15.742325677273161,0.30781417053886284
23.857142857142854,1.4714285714285715,0.09,True,False,False,530,17.52183968599983,0.3461628504452686
23.857142857142854,1.4714285714285715,0.095,True,False,False,488,16.627479834308378,0.3266900530177962
23.857142857142854,1.4714285714285715,0.1,True,False,False,622,17.629946888879235,0.348284996164832
23.857142857142854,1.4714285714285715,0.10500000000000001,True,False,False,587,17.897897565186817,0.35419664643460624
23.857142857142854,1.4714285714285715,0.11000000000000001,True,False,False,641,19.026218178032607,0.37875997427078734
23.857142857142854,1.5857142857142859,0.045,False,True,True,0,0.0,0.0
23.857142857142854,1.5857142857142859,0.05,False,True,True,0,0.0,0.0
23.857142857142854,1.4714285714285715,0.11499999999999999,True,False,False,747,19.196390469440495,0.38224359141155195
23.857142857142854,1.4714285714285715,0.12,True,False,False,769,19.85851289045423,0.39673224576298616
23.857142857142854,1.4714285714285715,0.125,True,False,False,764,20.19829956327038,0.40415531157209444
23.857142857142854,1.5857142857142859,0.055,False,True,True,0,0.0,0.0
23.857142857142854,1.4714285714285715,0.13,True,False,False,794,20.77707679240134,0.4168696836656801
23.857142857142854,1.4714285714285715,0.135,True,False,False,832,19.827276051006855,0.39592399690712654
23.857142857142854,1.5857142857142859,0.06,False,True,False,26,0.0,0.0
23.857142857142854,1.5857142857142859,0.065,False,True,False,75,0.0,0.0
23.857142857142854,1.4714285714285715,0.14,True,False,False,821,20.35043832864137,0.4073981405263484
23.857142857142854,1.5857142857142859,0.07,False,True,False,175,0.0,0.0
23.857142857142854,1.5857142857142859,0.07500000000000001,True,False,False,222,11.220343664724984,0.20905771956483066
23.857142857142854,1.5857142857142859,0.08,True,False,False,360,14.875110837835967,0.28883336220496914
23.857142857142854,1.5857142857142859,0.08499999999999999,True,False,False,361,14.563424703407481,0.2819565719294864
23.857142857142854,1.7,0.045,False,True,True,0,0.0,0.0
23.857142857142854,1.5857142857142859,0.095,True,False,False,466,16.329133161906146,0.3201619770170388
23.857142857142854,1.5857142857142859,0.09,True,False,False,485,16.834947686141465,0.3312327277499911
23.857142857142854,1.7,0.04,False,True,True,0,0.0,0.0
23.857142857142854,1.5857142857142859,0.1,True,False,False,579,16.950012985573053,0.3333847519474681
23.857142857142854,1.5857142857142859,0.10500000000000001,True,False,False,602,17.749421119028646,0.35083887184542656
23.857142857142854,1.7,0.05,False,True,True,0,0.0,0.0
23.857142857142854,1.5857142857142859,0.11499999999999999,True,False,False,704,19.37416261605361,0.38628388231143135
23.857142857142854,1.5857142857142859,0.11000000000000001,True,False,False,679,18.410016759740042,0.36521984393634627
23.857142857142854,1.5857142857142859,0.12,True,False,False,739,19.32629813530125,0.385145481982931
23.857142857142854,1.5857142857142859,0.125,True,False,False,759,20.063904024296754,0.40125506912057396
23.857142857142854,1.7,0.055,False,True,False,11,0.0,0.0
23.857142857142854,1.7,0.06,False,True,False,11,0.0,0.0
23.857142857142854,1.7,0.065,False,True,False,106,0.0,0.0
23.857142857142854,1.5857142857142859,0.13,True,False,False,816,20.54991864024152,0.41179418988499317
23.857142857142854,1.5857142857142859,0.135,True,False,False,850,20.387032640710892,0.40816013998266787
23.857142857142854,1.7,0.07,False,True,False,143,0.0,0.0
23.857142857142854,1.5857142857142859,0.14,True,False,False,899,20.088129555805914,0.4015288386351834
23.857142857142854,1.7,0.07500000000000001,True,False,False,215,10.524525997155772,0.19459642436778138
23.857142857142854,1.7,0.08,True,False,False,311,14.006943018840838,0.27013802046605023
23.857142857142854,1.7,0.08499999999999999,True,False,False,438,15.742288549334413,0.30746276095823555
23.857142857142854,1.8142857142857143,0.04,False,True,True,0,0.0,0.0
23.857142857142854,1.7,0.09,True,False,False,538,16.884846425197555,0.33210316608565765
23.857142857142854,1.8142857142857143,0.045,False,True,True,0,0.0,0.0
23.857142857142854,1.7,0.095,True,False,False,537,17.846499818579527,0.35315386688183315
23.857142857142854,1.8142857142857143,0.05,False,True,True,0,0.0,0.0
23.857142857142854,1.7,0.1,True,False,False,606,17.50273360293865,0.3455122223243605
23.857142857142854,1.7,0.10500000000000001,True,False,False,694,19.651688506948737,0.3924349738640653
23.857142857142854,1.7,0.11000000000000001,True,False,False,641,19.112144240795867,0.38068038306061014
23.857142857142854,1.7,0.11499999999999999,True,False,False,677,18.960353594456546,0.3772123271993491
23.857142857142854,1.7,0.12,True,False,False,803,19.304058802356572,0.3845385179812687
23.857142857142854,1.8142857142857143,0.055,False,True,False,6,0.0,0.0
23.857142857142854,1.7,0.125,True,False,False,791,19.69876093038226,0.39320707796943055
23.857142857142854,1.7,0.13,True,False,False,847,20.687424042438742,0.4147915608142683
23.857142857142854,1.7,0.135,True,False,False,872,21.201390445307702,0.4259873598287533
23.857142857142854,1.8142857142857143,0.06,False,True,False,54,0.0,0.0
23.857142857142854,1.8142857142857143,0.065,False,True,False,34,0.0,0.0
23.857142857142854,1.7,0.14,True,False,False,834,20.35258035824585,0.40742021860612265
23.857142857142854,1.8142857142857143,0.07,False,True,False,140,0.0,0.0
23.857142857142854,1.8142857142857143,0.07500000000000001,True,False,False,211,10.801439724461849,0.20058638356506275
23.857142857142854,1.8142857142857143,0.08,True,False,False,286,13.308271099482743,0.25499909906607277
23.857142857142854,1.8142857142857143,0.08499999999999999,True,False,False,426,15.892788486003303,0.3107892318957793
23.857142857142854,1.8142857142857143,0.09,True,False,False,453,15.993599010770486,0.31289510808634063
23.857142857142854,1.8142857142857143,0.095,True,False,False,546,17.233107387523223,0.339763754793582
23.857142857142854,1.9285714285714286,0.04,False,True,True,0,0.0,0.0
23.857142857142854,1.8142857142857143,0.1,True,False,False,588,18.114313693421607,0.3589492822963544
23.857142857142854,1.9285714285714286,0.045,False,True,True,0,0.0,0.0
23.857142857142854,1.8142857142857143,0.10500000000000001,True,False,False,651,18.89705181122523,0.37588384701014776
23.857142857142854,1.8142857142857143,0.11000000000000001,True,False,False,643,18.92250605658628,0.37650332733226016
23.857142857142854,1.8142857142857143,0.11499999999999999,True,False,False,652,19.3928644860767,0.3867647334182562
23.857142857142854,1.9285714285714286,0.055,False,True,True,0,0.0,0.0
23.857142857142854,1.8142857142857143,0.12,True,False,False,733,19.712946974139346,0.39365665379368303
23.857142857142854,1.9285714285714286,0.05,False,True,False,4,0.0,0.0
23.857142857142854,1.8142857142857143,0.125,True,False,False,793,19.92895568704152,0.39823825243562755
23.857142857142854,1.8142857142857143,0.13,True,False,False,765,19.52333440484094,0.3894157226530086
23.857142857142854,1.9285714285714286,0.06,False,True,False,28,0.0,0.0
23.857142857142854,1.9285714285714286,0.065,False,True,False,42,0.0,0.0
23.857142857142854,1.8142857142857143,0.135,True,False,False,876,20.698271443913793,0.4149485411765778
23.857142857142854,1.8142857142857143,0.14,True,False,False,916,20.76061920542499,0.4162833272710376
23.857142857142854,1.9285714285714286,0.07,False,True,False,70,0.0,0.0
23.857142857142854,1.9285714285714286,0.07500000000000001,True,False,False,295,13.003066495693975,0.24833602713825273
23.857142857142854,1.9285714285714286,0.08,True,False,False,346,13.847981179878996,0.2664368606355773
23.857142857142854,1.9285714285714286,0.08499999999999999,True,False,False,438,15.742288549334413,0.30746276095823555
23.857142857142854,2.0428571428571427,0.04,False,True,True,0,0.0,0.0
23.857142857142854,1.9285714285714286,0.09,True,False,False,447,15.666144601290464,0.30578284524722515
23.857142857142854,1.9285714285714286,0.095,True,False,False,579,18.134130466665876,0.3594209056563519
23.857142857142854,2.0428571428571427,0.045,False,True,True,0,0.0,0.0
23.857142857142854,1.9285714285714286,0.1,True,False,False,599,17.881707229877346,0.35380105483047836
23.857142857142854,1.9285714285714286,0.10500000000000001,True,False,False,589,17.614225410292953,0.3479322338915816
23.857142857142854,1.9285714285714286,0.11000000000000001,True,False,False,626,17.7289988547177,0.350426297025508
23.857142857142854,2.0428571428571427,0.05,False,True,True,0,0.0,0.0
23.857142857142854,1.9285714285714286,0.11499999999999999,True,False,False,702,19.330748648688704,0.3853751603209802
23.857142857142854,2.0428571428571427,0.055,False,True,True,0,0.0,0.0
23.857142857142854,1.9285714285714286,0.12,True,False,False,752,18.944836272944986,0.37673575912783136
23.857142857142854,1.9285714285714286,0.125,True,False,False,722,19.312583871400882,0.38485841491788314
23.857142857142854,1.9285714285714286,0.14,True,False,False,866,20.72292673407921,0.4154911645574787
23.857142857142854,1.9285714285714286,0.13,True,False,False,797,19.49047195341497,0.38861327740662827
23.857142857142854,1.9285714285714286,0.135,True,False,False,848,20.576439756345653,0.412344564663511
23.857142857142854,2.0428571428571427,0.06,False,True,False,9,0.0,0.0
23.857142857142854,2.0428571428571427,0.065,False,True,False,16,0.0,0.0
23.857142857142854,2.0428571428571427,0.07,False,True,False,173,0.0,0.0
23.857142857142854,2.0428571428571427,0.07500000000000001,True,False,False,229,10.935955035529453,0.20342380098992333
23.857142857142854,2.0428571428571427,0.08,True,False,False,277,12.529582100252131,0.23800272296116637
23.857142857142854,2.157142857142857,0.04,False,True,True,0,0.0,0.0
23.857142857142854,2.0428571428571427,0.08499999999999999,True,False,False,390,15.203443781076832,0.2959519362878542
23.857142857142854,2.0428571428571427,0.09,True,False,False,427,15.218432623259721,0.2959962779700601
23.857142857142854,2.0428571428571427,0.095,True,False,False,565,17.599093641276745,0.34771360214760083
23.857142857142854,2.157142857142857,0.045,False,True,True,0,0.0,0.0
23.857142857142854,2.0428571428571427,0.1,True,False,False,577,17.942754212288495,0.35514837584885095
23.857142857142854,2.0428571428571427,0.10500000000000001,True,False,False,709,19.13254990240395,0.380979399865483
23.857142857142854,2.0428571428571427,0.11000000000000001,True,False,False,663,18.833210738967836,0.3745175065266444
