wb_repro_floor,wb_repro_threshold,phi,reproduction_rate,alpha,seed,survived,collapsed,extinct,final_population,final_ai_generation,final_avg_U_sys,final_avg_L_t,final_avg_well_being,total_births,total_deaths
0.0,0.5,15.0,0.066,1.0,13,True,False,False,391,11,17.115751181577057,0.13913379503906842,0.8117240999941654,4402,4211
0.0,0.5,15.0,0.066,1.0,14,True,False,False,339,11,15.016041331778899,0.1216348897352187,0.8008522399292906,4576,4437
0.0,0.5,15.0,0.069,1.0,0,True,False,False,564,11,24.42030238764343,0.2000096578433228,0.8033761173279459,5454,5090
0.0,0.5,15.0,0.069,1.0,1,True,False,False,609,11,25.94082982964421,0.21268167803899346,0.8064971980668372,6545,6136
0.0,0.5,15.0,0.069,1.0,3,True,False,False,434,11,18.309466460878678,0.14908217456189837,0.8125878175390355,4648,4414
0.0,0.5,15.0,0.069,1.0,2,True,False,False,420,11,18.259255195551372,0.14866371568532744,0.8024938841786197,4854,4634
0.0,0.5,15.0,0.069,1.0,5,True,False,False,532,11,22.506831952982743,0.18406286514699435,0.7920425803819228,5400,5068
0.0,0.5,15.0,0.069,1.0,6,True,False,False,405,11,17.27264920172412,0.14044137742703516,0.7926503055513903,4859,4654
0.0,0.5,15.0,0.069,1.0,4,True,False,False,541,11,22.919000748401153,0.18749786486744907,0.8011772080315571,5545,5204
0.0,0.5,15.0,0.069,1.0,7,True,False,False,435,11,19.571756026932388,0.15960204979276224,0.8148618863901917,4905,4670
0.0,0.5,15.0,0.069,1.0,9,True,False,False,270,11,11.941442572037127,0.0960112961553438,0.8044675681700839,3690,3620
0.0,0.5,15.0,0.069,1.0,8,True,False,False,400,11,17.801138450406604,0.14484578744603846,0.8089557313620576,4407,4207
0.0,0.5,15.0,0.069,1.0,10,True,False,False,666,11,28.61229670053242,0.2349455852894941,0.8023184462224245,6807,6341
0.0,0.5,15.0,0.069,1.0,11,True,False,False,800,11,34.18196091943063,0.28136296338378264,0.793201935876801,7310,6710
0.0,0.5,15.0,0.069,1.0,12,True,False,False,457,11,19.91842639178791,0.16249118784314434,0.7937788013405814,5073,4816
0.0,0.5,15.0,0.069,1.0,13,True,False,False,715,11,30.412878464483278,0.2499515679208832,0.8013783142400712,5896,5381
0.0,0.5,15.0,0.069,1.0,14,True,False,False,412,11,18.005197179728217,0.14654640552969983,0.8075546051307636,4445,4233
0.0,0.5,25.0,0.06,1.0,0,False,True,False,44,11,0.0,0.0,0.8143925501058537,1670,1826
0.0,0.5,25.0,0.06,1.0,1,False,True,False,102,11,0.0,0.0,0.8186375159414163,2072,2170
0.0,0.5,25.0,0.06,1.0,3,False,True,False,55,11,0.0,0.0,0.8101368151757535,1621,1766
0.0,0.5,25.0,0.06,1.0,2,False,True,False,94,11,0.0,0.0,0.8205140743077608,2395,2501
0.0,0.5,25.0,0.06,1.0,7,False,True,False,20,11,0.0,0.0,0.7912503486960805,1546,1726
0.0,0.5,25.0,0.06,1.0,4,False,True,False,79,11,0.0,0.0,0.8083180335838425,2112,2233
0.0,0.5,25.0,0.06,1.0,5,False,True,False,100,11,0.0,0.0,0.8166767697513734,1771,1871
0.0,0.5,25.0,0.06,1.0,6,False,True,False,61,11,0.0,0.0,0.8235845768619606,1537,1676
0.0,0.5,25.0,0.06,1.0,8,False,True,False,28,11,0.0,0.0,0.7940933233251093,1414,1586
0.0,0.5,25.0,0.06,1.0,9,False,True,False,91,11,0.0,0.0,0.8092585365152416,1832,1941
0.0,0.5,25.0,0.06,1.0,11,False,True,False,65,11,0.0,0.0,0.8197443418030351,2210,2345
0.0,0.5,25.0,0.06,1.0,10,False,True,False,11,11,0.0,0.0,0.7799953164278792,1858,2047
0.0,0.5,25.0,0.06,1.0,12,False,True,False,68,11,0.0,0.0,0.7899284570542056,1767,1899
0.0,0.5,25.0,0.06,1.0,13,False,True,False,20,11,0.0,0.0,0.8366938492162894,1754,1934
0.0,0.5,25.0,0.06,1.0,14,False,True,False,80,11,0.0,0.0,0.8111275727291861,1624,1744
0.0,0.5,25.0,0.063,1.0,0,False,True,False,165,11,0.0,0.0,0.7996620880923374,2892,2927
0.0,0.5,25.0,0.063,1.0,1,True,False,False,266,11,19.545239505248386,0.09562863740286145,0.8035018735620152,3644,3578
0.0,0.5,25.0,0.063,1.0,2,False,True,False,183,11,0.0,0.0,0.8362172211108765,3498,3515
0.0,0.5,25.0,0.063,1.0,3,True,False,False,228,11,17.595191301459746,0.08587765916762406,0.8169344863215937,2910,2882
0.0,0.5,25.0,0.063,1.0,7,False,True,False,117,11,0.0,0.0,0.8324679265460325,2442,2525
0.0,0.5,25.0,0.063,1.0,4,False,True,False,164,11,0.0,0.0,0.8061035682233211,3210,3246
0.0,0.5,25.0,0.063,1.0,5,True,False,False,188,11,13.177915560819645,0.06378961043352557,0.7842627880186711,2239,2251
0.0,0.5,25.0,0.063,1.0,6,False,True,False,127,11,0.0,0.0,0.8113126176487272,2131,2204
0.0,0.5,25.0,0.063,1.0,8,False,True,False,99,11,0.0,0.0,0.7762785082284746,1920,2021
0.0,0.5,25.0,0.063,1.0,9,False,True,False,159,11,0.0,0.0,0.8109194568259787,2481,2522
0.0,0.5,25.0,0.063,1.0,10,False,True,False,131,11,0.0,0.0,0.7873662810705382,2567,2636
0.0,0.5,25.0,0.063,1.0,11,True,False,False,197,11,14.846115421005624,0.07213124037420053,0.8091943646576277,2793,2796
0.0,0.5,25.0,0.063,1.0,12,False,True,False,131,11,0.0,0.0,0.792255617283502,2138,2207
0.0,0.5,25.0,0.063,1.0,13,False,True,False,207,11,0.0,0.0,0.8129836599936221,3212,3205
0.0,0.5,25.0,0.063,1.0,14,True,False,False,220,11,15.925089289309486,0.07752651776241924,0.8028932699326117,3247,3227
0.0,0.5,25.0,0.066,1.0,0,True,False,False,363,11,26.533220041435687,0.13057118204238793,0.8004941951454564,4879,4716
0.0,0.5,25.0,0.066,1.0,6,True,False,False,380,11,28.74765672342692,0.14164420275263997,0.8024272621787697,4481,4301
0.0,0.5,25.0,0.066,1.0,1,True,False,False,213,11,16.81234376367346,0.08196312549406486,0.8038297230659304,3400,3387
0.0,0.5,25.0,0.066,1.0,3,True,False,False,427,11,31.021857240519715,0.1530160651735289,0.8064735453426133,4904,4677
0.0,0.5,25.0,0.066,1.0,4,True,False,False,391,11,29.283683859906414,0.14432454101837952,0.8121377162097863,4315,4124
0.0,0.5,25.0,0.066,1.0,5,True,False,False,315,11,24.336151122620542,0.1195850068951084,0.8020204814832959,3828,3713
0.0,0.5,25.0,0.066,1.0,8,True,False,False,259,11,19.123155106146122,0.09351805594484522,0.8102319876290969,3227,3168
0.0,0.5,25.0,0.066,1.0,2,True,False,False,496,11,36.74934636388552,0.18165567613292857,0.8173410083876134,4749,4453
0.0,0.5,25.0,0.066,1.0,7,True,False,False,397,11,28.628092070800818,0.14104633428213614,0.8043369535699915,4651,4454
0.0,0.5,25.0,0.066,1.0,9,True,False,False,399,11,29.47270530919017,0.1452697198338393,0.8101332483330707,4879,4680
0.0,0.5,25.0,0.066,1.0,10,True,False,False,334,11,24.486074854140046,0.1203346822192509,0.7923234928309684,4421,4287
0.0,0.5,25.0,0.066,1.0,13,True,False,False,306,11,22.820493655193633,0.11200614650841703,0.8056373359848245,3597,3491
0.0,0.5,25.0,0.066,1.0,12,False,True,False,220,11,0.0,0.0,0.8029610146851469,3740,3720
0.0,0.5,25.0,0.066,1.0,11,True,False,False,265,11,19.442512781992384,0.0951149649591671,0.7964519604794537,3396,3331
0.0,0.5,25.0,0.066,1.0,14,True,False,False,295,11,22.086995665223746,0.10833837925337511,0.8122214272929742,3863,3768
0.0,0.5,25.0,0.069,1.0,0,True,False,False,506,11,37.61907061769123,0.18600462623631842,0.8052780214192505,5001,4695
0.0,0.5,25.0,0.069,1.0,2,True,False,False,598,11,41.973808452137085,0.20777996188487938,0.8032363895821139,5596,5198
0.0,0.5,25.0,0.069,1.0,1,True,False,False,449,11,33.058446482134826,0.16319978142933758,0.8004827093050162,5805,5556
0.0,0.5,25.0,0.069,1.0,3,True,False,False,621,11,43.858780105728634,0.21720553287118222,0.8097384671872886,5819,5398
0.0,0.5,25.0,0.069,1.0,6,True,False,False,474,11,33.918221817538694,0.16749898312586115,0.8034441946342878,4624,4350
0.0,0.5,25.0,0.069,1.0,7,True,False,False,429,11,29.83206965425422,0.14706667732986284,0.7962724270258283,4314,4085
0.0,0.5,25.0,0.069,1.0,4,True,False,False,491,11,36.678614153808105,0.1813019883843595,0.8052234794105602,5649,5358
0.0,0.5,25.0,0.069,1.0,5,True,False,False,619,11,44.576804880515155,0.22079592830346267,0.8059372226758817,6384,5965
0.0,0.5,25.0,0.069,1.0,8,True,False,False,595,11,44.002756549591155,0.217925469480569,0.8027770404473846,6320,5925
0.0,0.5,25.0,0.069,1.0,9,True,False,False,688,11,47.266797967024885,0.23424691060944638,0.8015010328489908,6631,6143
0.0,0.5,25.0,0.069,1.0,11,True,False,False,555,11,40.371057647698805,0.19976560206819152,0.7921311345629254,4810,4455
0.0,0.5,25.0,0.069,1.0,13,True,False,False,427,11,30.894954577994195,0.15238150389426786,0.8112841409957493,4508,4281
0.0,0.5,25.0,0.069,1.0,12,True,False,False,537,11,37.77214208031448,0.1867700414508283,0.7996474360054862,5433,5096
0.0,0.5,25.0,0.069,1.0,10,True,False,False,576,11,42.86730740152287,0.2122477944779305,0.8181257974889574,6439,6063
0.0,0.5,25.0,0.069,1.0,14,True,False,False,604,11,44.14192154242262,0.21862134712693565,0.7956204734056803,6564,6160
0.1,0.5,1.0,0.06,1.0,0,False,True,False,83,10,0.0,0.0,0.8216576913757787,1738,1855
0.1,0.5,1.0,0.06,1.0,3,False,True,False,59,10,0.0,0.0,0.8177459689054457,1510,1651
0.1,0.5,1.0,0.06,1.0,1,False,True,False,38,10,0.0,0.0,0.808978744698736,1664,1826
0.1,0.5,1.0,0.06,1.0,2,False,True,False,111,10,0.0,0.0,0.8136013136297169,2138,2227
0.1,0.5,1.0,0.06,1.0,4,False,True,False,28,10,0.0,0.0,0.8044143260999217,1547,1719
0.1,0.5,1.0,0.06,1.0,5,False,True,False,76,10,0.0,0.0,0.8082096184043323,1728,1852
0.1,0.5,1.0,0.06,1.0,6,False,True,False,108,10,0.0,0.0,0.8009106442419114,2579,2671
0.1,0.5,1.0,0.06,1.0,7,False,True,False,49,10,0.0,0.0,0.8154012205131156,1671,1822
0.1,0.5,1.0,0.06,1.0,8,False,True,False,123,10,0.0,0.0,0.8020490107319173,2043,2120
0.1,0.5,1.0,0.06,1.0,9,False,True,False,32,10,0.0,0.0,0.8133600607194428,1213,1381
0.1,0.5,1.0,0.06,1.0,12,False,True,False,66,10,0.0,0.0,0.7997642721183231,1609,1743
0.1,0.5,1.0,0.06,1.0,10,False,True,False,23,10,0.0,0.0,0.7804772509068097,1544,1721
0.1,0.5,1.0,0.06,1.0,11,False,True,False,16,10,0.0,0.0,0.8786991159418962,1608,1792
0.1,0.5,1.0,0.06,1.0,13,False,True,False,41,10,0.0,0.0,0.7724613767751046,1494,1653
0.1,0.5,1.0,0.06,1.0,14,False,True,False,66,10,0.0,0.0,0.8039442131792027,1848,1982
0.1,0.5,1.0,0.063,1.0,0,False,True,False,128,10,0.0,0.0,0.8200877460521138,3000,3072
0.1,0.5,1.0,0.063,1.0,3,False,True,False,133,10,0.0,0.0,0.8127606199872058,2402,2469
0.1,0.5,1.0,0.063,1.0,5,False,True,False,104,10,0.0,0.0,0.8015195045624084,2216,2312
0.1,0.5,1.0,0.063,1.0,1,False,True,False,203,10,0.0,0.0,0.8094353413245521,3449,3446
0.1,0.5,1.0,0.063,1.0,2,True,False,False,218,10,1.0332716828430089,0.07654496717246452,0.8043574714293188,3022,3004
0.1,0.5,1.0,0.063,1.0,6,False,True,False,147,10,0.0,0.0,0.803980996247421,2641,2694
0.1,0.5,1.0,0.063,1.0,8,False,True,False,70,10,0.0,0.0,0.8084018332493116,1455,1585
0.1,0.5,1.0,0.063,1.0,4,False,True,False,204,10,0.0,0.0,0.8217682504922182,3002,2998
0.1,0.5,1.0,0.063,1.0,7,False,True,False,156,10,0.0,0.0,0.8233000195785627,2795,2839
0.1,0.5,1.0,0.063,1.0,9,True,False,False,224,10,1.0500532497415085,0.07864282172209508,0.8143516710741217,2974,2950
0.1,0.5,1.0,0.063,1.0,11,False,True,False,126,10,0.0,0.0,0.796785394720494,2476,2550
0.1,0.5,1.0,0.063,1.0,10,False,True,False,163,10,0.0,0.0,0.8086072326713607,3059,3096
0.1,0.5,1.0,0.063,1.0,13,False,True,False,144,10,0.0,0.0,0.8086883636936882,2546,2602
0.1,0.5,1.0,0.063,1.0,12,False,True,False,126,10,0.0,0.0,0.822506856746025,2923,2997
0.1,0.5,1.0,0.063,1.0,14,False,True,False,62,10,0.0,0.0,0.789251539861884,2050,2188
0.1,0.5,1.0,0.066,1.0,0,True,False,False,217,10,1.037299831212213,0.07704852370484751,0.7929201878823828,2930,2913
0.1,0.5,1.0,0.066,1.0,1,True,False,False,377,10,1.5041843782818183,0.13541350493945223,0.7948950994437881,4373,4196
0.1,0.5,1.0,0.066,1.0,2,False,True,False,305,10,0.0,0.0,0.8062502047972127,5023,4918
0.1,0.5,1.0,0.066,1.0,3,True,False,False,282,10,1.232972319511849,0.10150943429204935,0.7947324383740074,4661,4579
0.1,0.5,1.0,0.066,1.0,5,True,False,False,210,10,1.0157947081044603,0.07436018022216308,0.8067454955698805,2681,2671
0.1,0.5,1.0,0.066,1.0,7,True,False,False,358,10,1.448909624858857,0.1285036383146844,0.8012661883170621,4782,4624
0.1,0.5,1.0,0.066,1.0,4,True,False,False,374,10,1.4990095215482242,0.13476659898277005,0.8015147904434322,4132,3958
0.1,0.5,1.0,0.066,1.0,9,True,False,False,296,10,1.1935467505996367,0.0965808654621512,0.8060764006829914,2670,2574
0.1,0.5,1.0,0.066,1.0,6,True,False,False,294,10,1.2236261557868868,0.10034107546840379,0.7917426055090728,4182,4088
0.1,0.5,1.0,0.066,1.0,8,True,False,False,375,10,1.491047848836427,0.13377131461515537,0.8040199171588469,4515,4340
0.1,0.5,1.0,0.066,1.0,10,True,False,False,356,10,1.4616561277949702,0.1300970716217619,0.7972627893010753,3974,3818
0.1,0.5,1.0,0.066,1.0,12,True,False,False,321,10,1.3436297077329957,0.11534265367419531,0.8122946822107483,4488,4367
0.1,0.5,1.0,0.066,1.0,11,True,False,False,395,10,1.562932012739515,0.14275751452244148,0.8171654096516532,3915,3720
0.1,0.5,1.0,0.066,1.0,13,False,True,False,247,10,0.0,0.0,0.8090197824529494,4004,3957
0.1,0.5,1.0,0.066,1.0,14,True,False,False,272,10,1.199266559136443,0.09729589556374618,0.8156286196367055,3511,3439
0.1,0.5,1.0,0.069,1.0,0,True,False,False,502,10,1.843855160868672,0.17787556318922856,0.7962837095944498,5901,5599
0.1,0.5,1.0,0.069,1.0,1,True,False,False,569,10,2.0412044767673536,0.20254609298518825,0.80872163189478,6129,5760
0.1,0.5,1.0,0.069,1.0,2,True,False,False,461,10,1.7642064497173036,0.1679187216125984,0.8048383109239404,4732,4471
0.1,0.5,1.0,0.069,1.0,3,True,False,False,649,10,2.234911642179433,0.22676131957372228,0.7991093341021738,6164,5715
0.1,0.5,1.0,0.069,1.0,4,True,False,False,593,10,2.1453451266720593,0.21556465869019167,0.8030023552890618,5236,4843
0.1,0.5,1.0,0.069,1.0,7,True,False,False,523,10,1.9644099397337988,0.19294605010985383,0.8055076549351202,5384,5061
0.1,0.5,1.0,0.069,1.0,8,True,False,False,603,10,2.1654540885465194,0.2180784689165744,0.7976430261248304,6333,5930
0.1,0.5,1.0,0.069,1.0,5,True,False,False,597,10,2.1444904471151194,0.2154578156415845,0.8006580539190015,6131,5734
0.1,0.5,1.0,0.069,1.0,6,True,False,False,524,10,1.9203850509911962,0.18744252281433005,0.7953076514870171,6179,5855
0.1,0.5,1.0,0.069,1.0,9,True,False,False,518,10,1.9020331166225712,0.1851483575899751,0.7956358045705633,4634,4316
0.1,0.5,1.0,0.069,1.0,11,True,False,False,365,10,1.4631157197853926,0.13027953449112123,0.8010894487698774,3847,3682
0.1,0.5,1.0,0.069,1.0,10,True,False,False,458,10,1.7383899642412046,0.16469141683244767,0.8047134421550404,5283,5025
0.1,0.5,1.0,0.069,1.0,13,True,False,False,584,10,2.0283661114399147,0.20094117602964517,0.801126002626017,5108,4724
0.1,0.5,1.0,0.069,1.0,12,True,False,False,534,10,1.9874196215818922,0.19582247789422777,0.7981990480286568,6055,5721
0.1,0.5,1.0,0.069,1.0,14,True,False,False,411,10,1.5865905231147797,0.1457150519047892,0.810993548134997,4690,4479
0.1,0.5,5.0,0.06,1.0,0,False,True,False,112,10,0.0,0.0,0.8148697390837352,2130,2218
0.1,0.5,5.0,0.06,1.0,1,False,True,False,101,11,0.0,0.0,0.8133315225724784,2757,2856
0.1,0.5,5.0,0.06,1.0,2,False,True,False,73,10,0.0,0.0,0.8021067882944903,1855,1982
0.1,0.5,5.0,0.06,1.0,3,False,True,False,54,10,0.0,0.0,0.8412279434667214,1185,1331
0.1,0.5,5.0,0.06,1.0,4,False,True,False,40,10,0.0,0.0,0.8230100305830945,1638,1798
0.1,0.5,5.0,0.06,1.0,6,False,True,False,54,10,0.0,0.0,0.7982152178644915,1899,2045
0.1,0.5,5.0,0.06,1.0,5,False,True,False,17,10,0.0,0.0,0.806142333272,1201,1384
0.1,0.5,5.0,0.06,1.0,7,False,True,False,80,10,0.0,0.0,0.7975421226251848,1735,1855
0.1,0.5,5.0,0.06,1.0,8,False,True,False,39,10,0.0,0.0,0.8187164338356554,1606,1767
0.1,0.5,5.0,0.06,1.0,9,False,True,False,57,10,0.0,0.0,0.8113032180840405,1880,2023
0.1,0.5,5.0,0.06,1.0,10,False,True,False,117,10,0.0,0.0,0.8248633283951833,2018,2101
0.1,0.5,5.0,0.06,1.0,11,False,True,False,92,10,0.0,0.0,0.7958096156106832,1629,1737
0.1,0.5,5.0,0.06,1.0,13,True,False,False,170,10,2.830962664919624,0.060254666923686175,0.7982417887342279,1831,1861
0.1,0.5,5.0,0.06,1.0,12,False,True,False,31,10,0.0,0.0,0.8056012728713112,1664,1833
0.1,0.5,5.0,0.06,1.0,14,False,True,False,76,10,0.0,0.0,0.8210869974397648,1521,1645
0.1,0.5,5.0,0.063,1.0,0,False,True,False,167,11,0.0,0.0,0.8015922928577389,3038,3071
0.1,0.5,5.0,0.063,1.0,4,False,True,False,92,10,0.0,0.0,0.8098964298790466,1697,1805
0.1,0.5,5.0,0.063,1.0,2,False,True,False,119,10,0.0,0.0,0.8098216476073745,2445,2526
0.1,0.5,5.0,0.063,1.0,1,False,True,False,137,11,0.0,0.0,0.8071053523322483,2392,2455
0.1,0.5,5.0,0.063,1.0,3,False,True,False,90,10,0.0,0.0,0.8185189254195206,2102,2212
0.1,0.5,5.0,0.063,1.0,5,False,True,False,110,10,0.0,0.0,0.8118950612759953,2552,2642
0.1,0.5,5.0,0.063,1.0,7,False,True,False,101,10,0.0,0.0,0.7918587067584891,2188,2287
0.1,0.5,5.0,0.063,1.0,6,False,True,False,135,10,0.0,0.0,0.8182604432840777,2260,2325
0.1,0.5,5.0,0.063,1.0,8,False,True,False,101,10,0.0,0.0,0.8128259793894363,1812,1911
0.1,0.5,5.0,0.063,1.0,10,True,False,False,407,11,6.280528967120878,0.14650034534056583,0.8030779813047946,4439,4232
0.1,0.5,5.0,0.063,1.0,9,True,False,False,196,11,3.2917195001876336,0.0717744588269992,0.8204485373478446,2909,2913
0.1,0.5,5.0,0.063,1.0,11,True,False,False,202,11,3.3728143756769677,0.07380198390379639,0.8034570772934322,2823,2821
0.1,0.5,5.0,0.063,1.0,12,False,True,False,131,10,0.0,0.0,0.8043776095715292,2502,2571
0.1,0.5,5.0,0.063,1.0,13,False,True,False,123,10,0.0,0.0,0.839741232949852,2346,2423
0.1,0.5,5.0,0.063,1.0,14,False,True,False,152,11,0.0,0.0,0.8210330940514826,2708,2756
0.1,0.5,5.0,0.066,1.0,0,True,False,False,356,11,5.597875126437591,0.12943270890914899,0.8063210838678827,4101,3945
0.1,0.5,5.0,0.066,1.0,1,True,False,False,257,11,4.1608499532913825,0.09350436308038411,0.8037067334099657,3108,3051
0.1,0.5,5.0,0.066,1.0,2,False,True,False,244,11,0.0,0.0,0.8076002466254136,4185,4141
0.1,0.5,5.0,0.066,1.0,3,True,False,False,403,11,6.346066853297376,0.14813891646334487,0.8162287226640961,4478,4275
0.1,0.5,5.0,0.066,1.0,4,False,True,False,266,11,0.0,0.0,0.8172119075052663,4058,3992
0.1,0.5,5.0,0.066,1.0,5,True,False,False,250,11,3.935807257114033,0.08787787022888455,0.7990200899471922,3232,3182
0.1,0.5,5.0,0.066,1.0,7,False,True,False,214,11,0.0,0.0,0.8115713926958499,3591,3577
0.1,0.5,5.0,0.066,1.0,6,True,False,False,379,11,5.744822224686094,0.1331066641459085,0.8176601639889485,4028,3849
0.1,0.5,5.0,0.066,1.0,8,True,False,False,314,11,4.903407469254391,0.11206970475255525,0.7985499534053853,4316,4202
0.1,0.5,5.0,0.066,1.0,9,False,True,False,107,11,0.0,0.0,0.819548922004184,2299,2392
0.1,0.5,5.0,0.066,1.0,11,True,False,False,270,11,4.198456328211541,0.09444459352644094,0.8114589245925373,4182,4112
0.1,0.5,5.0,0.066,1.0,10,True,False,False,319,11,4.949308423882927,0.11321731533532782,0.8058691036100575,3905,3786
0.1,0.5,5.0,0.066,1.0,12,True,False,False,398,11,6.2433628379811905,0.14557112187923218,0.8051555950546593,4546,4348
0.1,0.5,5.0,0.066,1.0,13,True,False,False,317,11,4.99718119964205,0.1144142252682389,0.816274658009954,3415,3298
0.1,0.5,5.0,0.066,1.0,14,True,False,False,412,11,6.291006108653769,0.14676229374331912,0.8022619248490658,4221,4009
0.1,0.5,5.0,0.069,1.0,0,True,False,False,576,11,8.886989860390631,0.21166679498503083,0.8094356885629772,5392,5016
0.1,0.5,5.0,0.069,1.0,5,True,False,False,274,11,523.9807333847797,20.94872577854361,0.8540345193448464,2951,2877
0.1,0.5,5.0,0.069,1.0,1,True,False,False,522,11,7.71208605241921,0.18229197882023887,0.7927270251009024,5524,5202
0.1,0.5,5.0,0.069,1.0,2,True,False,False,439,11,6.794610545939092,0.15935335669066925,0.8086467277814331,5320,5081
0.1,0.5,5.0,0.069,1.0,3,True,False,False,375,11,5.827682072127375,0.13517831699040025,0.7994886598954751,4695,4520
0.1,0.5,5.0,0.069,1.0,6,True,False,False,463,11,6.839784868198817,0.16048280014840866,0.8081481436778148,4563,4300
0.1,0.5,5.0,0.069,1.0,4,True,False,False,592,11,9.086611820278954,0.21665772132956698,0.8180947460939088,5989,5597
0.1,0.5,5.0,0.069,1.0,7,True,False,False,473,11,7.061325800461745,0.16602174226196892,0.796173498845917,5061,4788
0.1,0.5,5.0,0.069,1.0,8,True,False,False,681,11,10.275402545270575,0.24637973674275931,0.7973359533434584,6452,5971
0.1,0.5,5.0,0.069,1.0,9,True,False,False,536,11,8.352926488794553,0.19831420115417628,0.8102180999854276,6218,5882
0.1,0.5,5.0,0.069,1.0,10,True,False,False,609,11,8.940597672552855,0.21300709159398568,0.7915690917461746,6044,5635
0.1,0.5,5.0,0.069,1.0,12,True,False,False,634,11,9.33430145572996,0.2228504305022636,0.800785313507717,5511,5077
0.1,0.5,5.0,0.069,1.0,11,True,False,False,496,11,7.519314092575504,0.17747231534975863,0.812645830260533,5698,5402
0.1,0.5,5.0,0.069,1.0,13,True,False,False,479,11,7.457968341494483,0.17593855558109556,0.8156807325516446,5803,5524
0.1,0.5,5.0,0.069,1.0,14,True,False,False,443,11,6.815589372899164,0.15987786706820112,0.8173713161779999,5375,5132
0.1,0.5,10.0,0.06,1.0,0,False,True,False,72,11,0.0,0.0,0.8348325981899004,1816,1944
0.1,0.5,10.0,0.06,1.0,1,False,True,False,68,11,0.0,0.0,0.8407185963313231,1724,1856
0.1,0.5,10.0,0.06,1.0,2,False,True,False,64,11,0.0,0.0,0.7757121040987593,1746,1882
0.1,0.5,10.0,0.06,1.0,4,False,True,False,41,11,0.0,0.0,0.8179962775713191,1760,1919
0.1,0.5,10.0,0.06,1.0,3,False,True,False,82,11,0.0,0.0,0.8067841075996375,2310,2428
0.1,0.5,10.0,0.06,1.0,5,False,True,False,132,11,0.0,0.0,0.821599354699344,2661,2729
0.1,0.5,10.0,0.06,1.0,6,False,True,False,45,11,0.0,0.0,0.8033518804664821,1480,1635
0.1,0.5,10.0,0.06,1.0,7,False,True,False,25,10,0.0,0.0,0.8368871126932559,1103,1278
0.1,0.5,10.0,0.06,1.0,8,False,True,False,59,11,0.0,0.0,0.7802949487187549,1677,1818
0.1,0.5,10.0,0.06,1.0,9,False,True,False,72,11,0.0,0.0,0.8144278472477076,1982,2110
0.1,0.5,10.0,0.06,1.0,10,False,True,False,102,11,0.0,0.0,0.8060939770575342,1955,2053
0.1,0.5,10.0,0.06,1.0,11,False,True,False,146,11,0.0,0.0,0.8004289139243965,2554,2608
0.1,0.5,10.0,0.06,1.0,13,False,True,False,47,11,0.0,0.0,0.8298935517151029,1504,1657
0.1,0.5,10.0,0.06,1.0,12,False,True,False,124,11,0.0,0.0,0.8322039604858512,2482,2558
0.1,0.5,10.0,0.06,1.0,14,False,True,False,87,11,0.0,0.0,0.8107667773155665,1665,1778
0.1,0.5,10.0,0.063,1.0,0,False,True,False,124,11,0.0,0.0,0.8055082414962114,2786,2862
0.1,0.5,10.0,0.063,1.0,1,False,True,False,125,11,0.0,0.0,0.8098912452402025,2666,2741
0.1,0.5,10.0,0.063,1.0,2,False,True,False,164,11,0.0,0.0,0.7924841329653258,3254,3290
0.1,0.5,10.0,0.063,1.0,4,False,True,False,159,11,0.0,0.0,0.8115367579292357,2566,2607
0.1,0.5,10.0,0.063,1.0,5,False,True,False,187,11,0.0,0.0,0.8304972622623694,2759,2772
0.1,0.5,10.0,0.063,1.0,3,True,False,False,279,11,8.747036182489982,0.10408384455024092,0.82139802435252,4483,4404
0.1,0.5,10.0,0.063,1.0,6,True,False,False,196,11,6.415973105441145,0.07494335284858798,0.8295687760279474,2987,2991
0.1,0.5,10.0,0.063,1.0,7,False,True,False,158,11,0.0,0.0,0.790251634726032,2960,3002
