dependency_rate,capture_strength,rotation_interval,defense_active,defense_mode,seed,survived,collapsed,extinct,final_population,final_ai_generation,avg_validator_dependency,max_validator_dependency,yield_condition_met_count,yield_condition_blocked_count,capture_rate,final_avg_U_sys,final_avg_L_t
0.2,1.0,50,True,monitoring_only,1733574871,True,False,False,497,205,0.18000000000000002,0.4,281,77,0.27402135231316727,7.819255808762505e+37,1.563852734818343e+36
0.2,1.0,50,True,monitoring_only,1930436130,True,False,False,550,215,0.18000000000000002,0.4,285,71,0.24912280701754386,6.496217306758764e+39,1.299244767500149e+38
0.2,1.0,50,True,monitoring_only,1032419525,True,False,False,528,206,0.18000000000000002,0.4,281,76,0.2704626334519573,1.1544696216551426e+38,2.3089415637270036e+36
0.2,1.0,50,True,monitoring_only,1222937323,True,False,False,507,209,0.18000000000000002,0.4,279,71,0.25448028673835127,4.571076314016311e+38,9.142161817945649e+36
0.2,1.0,50,True,monitoring_only,1416966279,True,False,False,494,207,0.18000000000000002,0.4,276,70,0.2536231884057971,1.6459471468515592e+38,3.291897605457679e+36
0.2,1.0,50,True,monitoring_only,29128158,True,False,False,498,190,0.18000000000000002,0.4,264,75,0.2840909090909091,1.6224019415286022e+35,3.244807147863051e+33
0.2,1.0,50,True,monitoring_only,1206869346,True,False,False,486,186,0.18000000000000002,0.4,279,94,0.33691756272401435,4.163456160081831e+34,8.326920700357865e+32
0.2,1.0,50,True,monitoring_only,1958642512,True,False,False,489,187,0.18000000000000002,0.4,270,84,0.3111111111111111,6.822349562248464e+34,1.364471284090246e+33
0.2,1.0,50,True,monitoring_only,192640279,True,False,False,554,178,0.18000000000000002,0.4,251,74,0.2948207171314741,1.509242066184383e+33,3.0184871668827515e+31
0.2,1.0,50,True,monitoring_only,1053003723,True,False,False,516,213,0.18000000000000002,0.4,287,75,0.2613240418118467,2.0561329714695683e+39,4.112270080425886e+37
0.2,1.0,50,True,monitoring_only,19896361,True,False,False,462,215,0.18000000000000002,0.4,280,66,0.2357142857142857,4.7863166186089816e+39,9.572642870792523e+37
0.2,1.0,50,True,monitoring_only,1790354566,True,False,False,455,207,0.18000000000000002,0.4,285,79,0.2771929824561403,2.091040045347395e+38,4.1820843026665946e+36
0.2,1.0,50,True,monitoring_only,595050014,True,False,False,506,184,0.18000000000000002,0.4,280,97,0.3464285714285714,1.870778218419696e+34,3.741560201398174e+32
0.2,1.0,50,True,monitoring_only,954544643,True,False,False,554,205,0.18000000000000002,0.4,286,82,0.2867132867132867,8.031095344218456e+37,1.606220682675759e+36
0.2,1.0,50,True,monitoring_only,1594391570,True,False,False,536,199,0.18000000000000002,0.4,270,72,0.26666666666666666,7.653706507522496e+36,1.530742840362508e+35
0.2,1.0,50,True,monitoring_only,209845305,True,False,False,475,185,0.18000000000000002,0.4,271,87,0.3210332103321033,2.7369477280785467e+34,5.473900962327863e+32
0.2,1.0,50,True,monitoring_only,1378242637,True,False,False,469,195,0.18000000000000002,0.4,262,68,0.2595419847328244,1.6494137617127233e+36,3.298830841138503e+34
0.2,1.0,50,True,monitoring_only,77825756,True,False,False,460,190,0.18000000000000002,0.4,269,80,0.29739776951672864,1.7564745753777053e+35,3.512952687559414e+33
0.2,1.0,50,True,monitoring_only,1810234415,True,False,False,557,212,0.18000000000000002,0.4,287,76,0.26480836236933797,1.7391602466001757e+39,3.478323987508033e+37
0.2,1.0,50,True,monitoring_only,775634543,True,False,False,596,200,0.18000000000000002,0.4,277,78,0.2815884476534296,1.741613135766639e+37,3.4832297727436286e+35
0.2,1.0,50,True,monitoring_only,734629767,True,False,False,581,209,0.18000000000000002,0.4,277,69,0.2490974729241877,4.465132222193322e+38,8.930273412886749e+36
0.2,1.0,50,True,monitoring_only,1758809051,True,False,False,530,180,0.18000000000000002,0.4,261,82,0.31417624521072796,4.5015762529613894e+33,9.003161557863625e+31
0.2,1.0,50,True,monitoring_only,134459234,True,False,False,541,196,0.18000000000000002,0.4,274,79,0.28832116788321166,3.1054859037274094e+36,6.210978048578064e+34
0.2,1.0,50,True,monitoring_only,916557124,True,False,False,555,194,0.18000000000000002,0.4,274,81,0.2956204379562044,1.1173387719184632e+36,2.23467979000746e+34
0.2,1.0,50,True,monitoring_only,162593700,True,False,False,509,199,0.18000000000000002,0.4,286,88,0.3076923076923077,7.928871975460298e+36,1.5857759903580477e+35
0.2,1.0,50,True,monitoring_only,1672005808,True,False,False,420,206,0.18000000000000002,0.4,292,87,0.2979452054794521,1.2057511897053341e+38,2.4115048112633767e+36
0.2,1.0,50,True,both,505231836,True,False,False,538,166,0.18000000000000002,0.4,238,73,0.3067226890756303,1.4889745642073045e+31,2.9779521221355195e+29
0.2,1.0,50,True,both,128461697,True,False,False,533,210,0.18000000000000002,0.4,280,71,0.25357142857142856,8.908656038973057e+38,1.7817329984653136e+37
0.2,1.0,50,True,both,592736821,True,False,False,550,213,0.18000000000000002,0.4,280,68,0.24285714285714285,2.0368933496629913e+39,4.073790796495544e+37
0.2,1.0,50,True,both,1159785362,True,False,False,516,204,0.18000000000000002,0.4,283,80,0.2826855123674912,8.319292732561897e+37,1.6638602189565523e+36
0.2,1.0,50,True,both,81728548,True,False,False,514,205,0.18000000000000002,0.4,280,76,0.2714285714285714,1.0526260554056587e+38,2.1052542294950233e+36
0.2,1.0,50,True,both,747560738,True,False,False,521,204,0.18000000000000002,0.4,275,72,0.26181818181818184,1.0718886171864649e+38,2.1437793910033625e+36
0.2,1.0,50,True,both,1986969920,True,False,False,556,207,0.18000000000000002,0.4,282,76,0.2695035460992908,1.8427713729697556e+38,3.6855464536466003e+36
0.2,1.0,50,True,both,730509098,True,False,False,434,209,0.18000000000000002,0.4,285,77,0.27017543859649124,3.9296785738729394e+38,7.8593650649985e+36
0.2,1.0,50,True,both,1441792351,True,False,False,522,181,0.18000000000000002,0.4,258,78,0.3023255813953488,5.876494563213246e+33,1.1753000936921986e+32
0.2,1.0,50,True,both,357408771,True,False,False,469,202,0.18000000000000002,0.4,284,83,0.29225352112676056,2.476060112975556e+37,4.952125207490884e+35
0.2,1.0,50,True,both,288491760,True,False,False,440,165,0.18000000000000002,0.4,244,80,0.32786885245901637,8.969855840921319e+30,1.793972973448933e+29
0.2,1.0,50,True,both,1719675744,True,False,False,543,212,0.18000000000000002,0.4,278,67,0.24100719424460432,1.3304068346894763e+39,2.660816344012232e+37
0.2,1.0,50,True,both,1353871708,True,False,False,539,197,0.18000000000000002,0.4,272,76,0.27941176470588236,2.989491970338776e+36,5.978989955986507e+34
0.2,1.0,50,True,both,1212972955,True,False,False,509,183,0.18000000000000002,0.4,280,98,0.35,9.71660524060535e+33,1.943323001579103e+32
0.2,1.0,50,True,both,199154405,True,False,False,505,208,0.18000000000000002,0.4,290,83,0.28620689655172415,2.9146233759726023e+38,5.82925261615772e+36
0.2,1.0,50,True,both,1575427295,True,False,False,588,193,0.18000000000000002,0.4,269,77,0.2862453531598513,7.004339598488197e+35,1.4008693285897266e+34
0.2,1.0,50,True,both,474977787,True,False,False,496,204,0.18000000000000002,0.4,275,72,0.26181818181818184,4.684202241734043e+37,9.368413910912382e+35
0.2,1.0,50,True,both,1570978914,True,False,False,401,201,0.18000000000000002,0.4,287,87,0.30313588850174217,1.1691348946237505e+37,2.3382721426147703e+35
0.2,1.0,50,True,both,1988568753,True,False,False,483,211,0.18000000000000002,0.4,286,76,0.26573426573426573,1.063585003459618e+39,2.127172148676849e+37
0.2,1.0,50,True,both,515144342,True,False,False,470,188,0.18000000000000002,0.4,279,92,0.32974910394265233,1.0963873340686127e+35,2.1927768737937477e+33
0.2,1.0,50,True,both,1082031730,True,False,False,483,194,0.18000000000000002,0.4,273,80,0.29304029304029305,1.064999189173252e+36,2.130000520460383e+34
0.2,1.0,50,True,both,1688944622,True,False,False,538,206,0.18000000000000002,0.4,276,71,0.2572463768115942,1.723232069658298e+38,3.446467604694095e+36
0.2,1.0,50,True,both,1265209343,True,False,False,574,200,0.18000000000000002,0.4,279,80,0.2867383512544803,1.0969099332387511e+37,2.193822070973464e+35
0.2,1.0,50,True,both,454693385,True,False,False,520,190,0.18000000000000002,0.4,257,68,0.26459143968871596,2.217489116034354e+35,4.434982690237977e+33
0.2,1.0,50,True,both,1826979514,True,False,False,574,195,0.18000000000000002,0.4,280,86,0.30714285714285716,1.5819551358258474e+36,3.1639134518216636e+34
0.2,1.0,50,True,both,1108923866,True,False,False,514,211,0.18000000000000002,0.4,280,70,0.25,8.917273562578663e+38,1.783456506329453e+37
0.2,1.0,50,True,both,857214284,True,False,False,479,205,0.18000000000000002,0.4,276,72,0.2608695652173913,8.76892306148771e+37,1.753786376872168e+36
0.2,1.0,50,True,both,2125844276,True,False,False,497,206,0.18000000000000002,0.4,278,73,0.26258992805755393,1.3392377702276031e+38,2.678478235390984e+36
0.2,1.0,50,True,both,22097997,True,False,False,500,197,0.18000000000000002,0.4,276,80,0.2898550724637681,3.339487182310772e+36,6.678981094316583e+34
0.2,1.0,50,True,both,934692872,True,False,False,532,196,0.18000000000000002,0.4,290,95,0.3275862068965517,2.905023971930362e+36,5.810053785609249e+34
0.2,1.0,50,True,both,1608542589,True,False,False,534,203,0.18000000000000002,0.4,280,78,0.2785714285714286,4.092101729254026e+37,8.184211691448426e+35
0.2,1.0,50,True,both,919553230,True,False,False,501,196,0.18000000000000002,0.4,272,77,0.28308823529411764,2.4133298417565886e+36,4.826664536043623e+34
0.2,1.0,50,True,both,1807771916,True,False,False,485,196,0.18000000000000002,0.4,267,72,0.2696629213483146,1.8117553155023337e+36,3.6235142769154162e+34
0.2,1.0,50,True,both,1247420070,True,False,False,535,188,0.18000000000000002,0.4,276,89,0.322463768115942,1.0170386327566867e+35,2.0340793117504108e+33
0.2,1.0,50,True,both,1771298095,True,False,False,524,192,0.18000000000000002,0.4,272,81,0.2977941176470588,4.9036956389188636e+35,9.807401140036522e+33
0.2,1.0,50,True,both,1760594168,True,False,False,523,205,0.18000000000000002,0.4,285,81,0.28421052631578947,8.088110064374658e+37,1.61762364050213e+36
0.2,1.0,50,True,both,1356759559,True,False,False,481,208,0.18000000000000002,0.4,274,67,0.24452554744525548,2.444926414336335e+38,4.889857745979019e+36
0.2,1.0,50,True,both,347824463,True,False,False,495,186,0.18000000000000002,0.4,273,88,0.32234432234432236,3.2594694816074895e+34,6.518945523495811e+32
0.2,1.0,50,True,both,750033245,True,False,False,495,191,0.18000000000000002,0.4,275,85,0.3090909090909091,3.804228543735948e+35,7.608464737497411e+33
0.2,1.0,50,True,both,1034145718,True,False,False,508,203,0.18000000000000002,0.4,278,76,0.2733812949640288,5.287958433849152e+37,1.0575927506587866e+36
0.2,1.0,50,True,both,1577386786,True,False,False,536,221,0.18000000000000002,0.4,280,60,0.21428571428571427,5.027771059516202e+40,1.0055552234419668e+39
0.2,1.0,50,True,both,527276826,True,False,False,522,198,0.18000000000000002,0.4,272,75,0.2757352941176471,5.994878106701855e+36,1.1989768282878419e+35
0.2,1.0,50,True,both,552832001,True,False,False,555,196,0.18000000000000002,0.4,265,70,0.2641509433962264,3.151940583975024e+36,6.303887507680909e+34
0.2,1.0,50,True,both,541807258,True,False,False,530,201,0.18000000000000002,0.4,278,78,0.2805755395683453,1.884239763859271e+37,3.768483317793324e+35
0.2,1.0,50,True,both,764269188,True,False,False,469,197,0.18000000000000002,0.4,281,85,0.302491103202847,4.048924172697171e+36,8.097856495470324e+34
0.2,1.0,50,True,both,1050498708,True,False,False,492,202,0.18000000000000002,0.4,276,75,0.2717391304347826,2.2313845703610976e+37,4.4627736281457075e+35
0.2,1.0,100,True,rotation_only,768524481,True,False,False,461,9,0.9,1.0,299,291,0.9732441471571907,4793.497132281784,95.86477671719766
0.2,1.0,50,True,both,1914804441,True,False,False,473,195,0.18000000000000002,0.4,257,63,0.245136186770428,1.2163439717969187e+36,2.4326903896384664e+34
0.2,1.0,100,True,rotation_only,1736478353,True,False,False,492,8,0.9,1.0,290,283,0.9758620689655172,3388.4148584949435,67.76310292792644
0.2,1.0,50,True,both,42720954,True,False,False,535,193,0.18000000000000002,0.4,272,80,0.29411764705882354,7.865311676898878e+35,1.5730639172758718e+34
0.2,1.0,50,True,both,1240261246,True,False,False,459,191,0.18000000000000002,0.4,269,79,0.2936802973977695,3.0271634986804796e+35,6.054333086175116e+33
0.2,1.0,100,True,rotation_only,1807114449,True,False,False,446,10,0.9,1.0,298,289,0.9697986577181208,6949.970220008162,138.99428185688544
0.2,1.0,50,True,both,1746954906,True,False,False,527,192,0.18000000000000002,0.4,273,82,0.30036630036630035,6.692745605805865e+35,1.3385504679460161e+34
0.2,1.0,100,True,rotation_only,1849812047,True,False,False,451,8,0.9,1.0,299,292,0.9765886287625418,3156.3857910879806,63.12251697882584
0.2,1.0,100,True,rotation_only,333537794,True,False,False,511,11,0.9,1.0,299,289,0.9665551839464883,11843.611746695671,236.86721074764492
0.2,1.0,100,True,rotation_only,668353474,True,False,False,496,7,0.9,1.0,299,293,0.979933110367893,2202.241219253958,44.03960631466684
0.2,1.0,100,True,rotation_only,1487238349,True,False,False,512,8,0.9,1.0,285,278,0.9754385964912281,3560.487862904984,71.20456648768575
0.2,1.0,100,True,rotation_only,789969444,True,False,False,533,7,0.9,1.0,299,293,0.979933110367893,3455.145634143247,69.09771979586753
0.2,1.0,100,True,rotation_only,1193458347,True,False,False,507,7,0.9,1.0,234,228,0.9743589743589743,2252.672921929394,45.04824138590309
0.2,1.0,100,True,rotation_only,1603064804,True,False,False,531,9,0.9,1.0,284,276,0.971830985915493,5381.106404566068,107.61697394326798
0.2,1.0,100,True,rotation_only,1070003907,True,False,False,390,5,0.9,1.0,274,270,0.9854014598540146,1073.6365157257,13.415213276536448
0.2,1.0,100,True,rotation_only,1370088619,True,False,False,474,6,0.9,1.0,278,273,0.9820143884892086,1423.2034193615932,19.21314849498986
0.2,1.0,100,True,rotation_only,1315024681,True,False,False,549,7,0.9,1.0,286,280,0.9790209790209791,2533.159416307186,50.65797687047878
0.2,1.0,100,True,rotation_only,893612959,True,False,False,494,4,0.9,1.0,299,296,0.9899665551839465,918.5889411044121,11.477120285900147
0.2,1.0,100,True,rotation_only,321000340,True,False,False,467,6,0.9,1.0,299,294,0.9832775919732442,1490.6041363057072,20.058031392295437
0.2,1.0,100,True,rotation_only,791570305,True,False,False,540,9,0.9,1.0,270,262,0.9703703703703703,5419.485819923534,108.38456301857727
0.2,1.0,100,True,rotation_only,149747490,True,False,False,471,7,0.9,1.0,289,283,0.9792387543252595,2105.0703435876244,42.09618685542568
0.2,1.0,100,True,rotation_only,72376305,True,False,False,527,8,0.9,1.0,299,292,0.9765886287625418,3622.292006313464,72.4406505984368
0.2,1.0,100,True,rotation_only,444614267,True,False,False,462,8,0.9,1.0,299,292,0.9765886287625418,3321.182196239524,66.41844838766681
0.2,1.0,100,True,rotation_only,860430334,True,False,False,487,9,0.9,1.0,299,291,0.9732441471571907,5039.841095785009,100.79166088021425
0.2,1.0,100,True,rotation_only,1973301234,True,False,False,473,5,0.9,1.0,281,277,0.9857651245551602,1267.9636289130574,15.844305630472348
0.2,1.0,100,True,rotation_only,1254303360,True,False,False,512,8,0.9,1.0,287,280,0.975609756097561,3566.3212625974666,71.3212346379964
0.2,1.0,100,True,rotation_only,970687131,True,False,False,489,7,0.9,1.0,251,245,0.9760956175298805,2215.5898924127664,44.3065800645884
0.2,1.0,100,True,rotation_only,1495524222,True,False,False,516,5,0.9,1.0,299,295,0.9866220735785953,1365.3163816799106,17.061216761948753
0.2,1.0,100,True,rotation_only,648752012,True,False,False,512,7,0.9,1.0,293,287,0.9795221843003413,2391.984415391877,47.83447403098201
0.2,1.0,100,True,rotation_only,1313012637,True,False,False,511,7,0.9,1.0,299,293,0.979933110367893,2377.39316972892,47.54264884794601
0.2,1.0,100,True,rotation_only,2062998515,True,False,False,472,7,0.9,1.0,299,293,0.979933110367893,2151.8379922656395,43.03154076388125
0.2,1.0,100,True,rotation_only,724591967,True,False,False,428,6,0.9,1.0,299,294,0.9832775919732442,1417.522156758382,19.025350546468836
0.2,1.0,100,True,rotation_only,1484560996,True,False,False,435,6,0.9,1.0,299,294,0.9832775919732442,1386.462612155722,18.654326033715357
0.2,1.0,100,True,rotation_only,268895702,True,False,False,470,6,0.9,1.0,299,294,0.9832775919732442,1532.271967166475,20.583165265300654
0.2,1.0,100,True,rotation_only,1394815854,True,False,False,420,5,0.9,1.0,242,238,0.9834710743801653,1083.5303619707822,13.538886509830922
0.2,1.0,100,True,rotation_only,115532393,True,False,False,541,8,0.9,1.0,299,292,0.9765886287625418,3666.745096018383,73.32971329102493
0.2,1.0,100,True,rotation_only,158287880,True,False,False,468,7,0.9,1.0,279,273,0.978494623655914,2146.9289963859833,42.9333607836448
0.2,1.0,100,True,rotation_only,1336789483,True,False,False,466,4,0.9,1.0,278,275,0.9892086330935251,1183.9777756138496,14.794481470170558
0.2,1.0,100,True,rotation_only,1081190663,True,False,False,469,5,0.9,1.0,254,250,0.984251968503937,1236.2238314044139,15.44755760018823
0.2,1.0,100,True,rotation_only,409218932,True,False,False,446,7,0.9,1.0,298,292,0.9798657718120806,2151.46671418947,43.02411520490558
0.2,1.0,100,True,rotation_only,1998625970,True,False,False,457,6,0.9,1.0,250,245,0.98,1488.8450613159343,20.00333403423768
0.2,1.0,100,True,rotation_only,524233348,True,False,False,497,7,0.9,1.0,299,293,0.979933110367893,2246.719160292626,44.92916603126672
0.2,1.0,100,True,rotation_only,1871132919,True,False,False,486,7,0.9,1.0,273,267,0.978021978021978,3147.596813442121,62.94673724223494
0.2,1.0,100,True,rotation_only,346347994,True,False,False,432,7,0.9,1.0,299,293,0.979933110367893,1926.4857538361023,38.52449153334697
0.2,1.0,100,True,rotation_only,409260546,True,False,False,459,4,0.9,1.0,277,274,0.9891696750902527,1183.2263830520765,14.785089046487252
0.2,1.0,100,True,rotation_only,1132697520,True,False,False,526,7,0.9,1.0,299,293,0.979933110367893,2512.325672904463,50.2413015881933
0.2,1.0,100,True,rotation_only,814056245,True,False,False,448,6,0.9,1.0,299,294,0.9832775919732442,1415.102218114423,19.06154291415184
