convergence_strength,opacity_defense_threshold,defense_active,seed,survived,collapsed,extinct,final_population,final_ai_generation,max_opacity_reached,step_opacity_exceeded_threshold,defense_fired_count,defense_blocked_count,final_avg_U_sys,final_avg_L_t,avg_constraint_level,max_constraint_level
1.5,0.9,False,1800992215,True,False,False,836,1,0.894,-1,0,0,35.540436468779525,0.4389955797897348,0.4494999999999999,0.599
1.5,0.9,False,1411222971,True,False,False,755,1,0.894,-1,0,0,30.567719523108146,0.3768362682779714,0.4494999999999999,0.599
1.5,0.9,False,290327005,True,False,False,611,1,0.894,-1,0,0,26.37334080901295,0.32440623949856706,0.4494999999999999,0.599
1.5,0.9,False,1102892239,True,False,False,704,1,0.894,-1,0,0,29.865683370991928,0.36806076710542723,0.4494999999999999,0.599
1.5,0.9,False,817409436,True,False,False,739,1,0.894,-1,0,0,30.81545569933464,0.37993298795785635,0.4494999999999999,0.599
1.5,0.9,False,1512271520,True,False,False,960,1,0.894,-1,0,0,39.978988332946,0.4944777901289211,0.4494999999999999,0.599
1.5,0.9,False,727671890,True,False,False,734,1,0.894,-1,0,0,30.900670946514303,0.38099818449487555,0.4494999999999999,0.599
1.5,0.9,False,578385693,True,False,False,757,1,0.894,-1,0,0,31.575395643900414,0.38943229060723744,0.4494999999999999,0.599
1.5,0.9,False,618676563,True,False,False,779,1,0.894,-1,0,0,33.49829085480915,0.4134686161617351,0.4494999999999999,0.599
2.0,0.3,True,527370741,True,False,False,672,1,0.894,102,199,199,59.712040299717536,0.7411423284954325,0.38316666666666666,0.4
1.5,0.9,False,400225258,True,False,False,912,1,0.894,-1,0,0,38.59978919157922,0.47723770389698517,0.4494999999999999,0.599
1.5,0.9,False,142322489,True,False,False,921,1,0.894,-1,0,0,39.62526355607223,0.4900562055726345,0.4494999999999999,0.599
2.0,0.3,True,197836933,True,False,False,781,1,0.894,102,199,199,73.37293282874023,0.911904445701024,0.38316666666666666,0.4
2.0,0.3,True,1355952730,True,False,False,829,1,0.894,102,199,199,75.50262782102025,0.9385257826724149,0.38316666666666666,0.4
2.0,0.3,True,807426243,True,False,False,894,1,0.894,102,199,199,80.21026610685729,0.9973715922341169,0.38316666666666666,0.4
2.0,0.3,True,490565173,True,False,False,923,1,0.894,102,199,199,85.09997218737223,1.0584932619359029,0.38316666666666666,0.4
2.0,0.3,True,941050002,True,False,False,698,1,0.894,102,199,199,65.04555953930029,0.8078116940009655,0.38316666666666666,0.4
2.0,0.3,True,945533611,True,False,False,578,1,0.894,102,199,199,53.37362339279274,0.6619116715943117,0.38316666666666666,0.4
2.0,0.3,True,261464083,True,False,False,908,1,0.894,102,199,199,83.3491666799163,1.0366080701366147,0.38316666666666666,0.4
2.0,0.3,True,586564479,True,False,False,997,1,0.894,102,199,199,91.19847174243858,1.1347249357218516,0.38316666666666666,0.4
2.0,0.3,True,491584714,True,False,False,837,1,0.894,102,199,199,75.38329494431431,0.937034113461247,0.38316666666666666,0.4
2.0,0.3,True,1168954019,True,False,False,836,1,0.894,102,199,199,77.10487219920171,0.9585539503135883,0.38316666666666666,0.4
2.0,0.3,True,1326304873,True,False,False,720,1,0.894,102,199,199,65.20893171028256,0.8098538575888451,0.38316666666666666,0.4
2.0,0.3,True,181351145,True,False,False,802,1,0.894,102,199,199,75.53121189698189,0.9388830856792858,0.38316666666666666,0.4
2.0,0.3,True,1925441066,True,False,False,588,1,0.894,102,199,199,54.61258848945556,0.6773988225336967,0.38316666666666666,0.4
2.0,0.3,True,1449008904,True,False,False,500,1,0.894,102,199,199,44.06749013348488,0.5455843516563691,0.38316666666666666,0.4
2.0,0.3,True,194226,True,False,False,602,1,0.894,102,199,199,57.16600263819866,0.7093166784752737,0.38316666666666666,0.4
2.0,0.3,True,1132195872,True,False,False,637,1,0.894,102,199,199,59.106897040174864,0.7335779951631507,0.38316666666666666,0.4
2.0,0.3,True,779020261,True,False,False,1021,1,0.894,102,199,199,91.70383472676882,1.1410420079936505,0.38316666666666666,0.4
2.0,0.3,True,1157150343,True,False,False,962,1,0.894,102,199,199,90.56442730647964,1.1267993354779047,0.38316666666666666,0.4
2.0,0.3,True,1276817293,True,False,False,503,1,0.894,102,199,199,46.701711709761604,0.578512306366257,0.38316666666666666,0.4
2.0,0.3,True,1367202833,True,False,False,853,1,0.894,102,199,199,77.42649989265223,0.9625743190094452,0.38316666666666666,0.4
2.0,0.3,True,2069283501,True,False,False,758,1,0.894,102,199,199,67.3782512683193,0.836970504823247,0.38316666666666666,0.4
2.0,0.3,True,2031496529,True,False,False,857,1,0.894,102,199,199,78.89567985905754,0.980939171808369,0.38316666666666666,0.4
2.0,0.3,True,1885014134,True,False,False,759,1,0.894,102,199,199,69.91446224646725,0.868673320005892,0.38316666666666666,0.4
2.0,0.3,True,1924764362,True,False,False,798,1,0.894,102,199,199,73.5768084807286,0.9144529057100005,0.38316666666666666,0.4
2.0,0.3,True,1249288886,True,False,False,643,1,0.894,102,199,199,59.207193556665274,0.734831708803741,0.38316666666666666,0.4
2.0,0.3,True,1410286779,True,False,False,639,1,0.894,102,199,199,57.7552859840936,0.7166827618083584,0.38316666666666666,0.4
2.0,0.3,True,1963714241,True,False,False,618,1,0.894,102,199,199,56.06260409811644,0.695524119535741,0.38316666666666666,0.4
2.0,0.3,True,848411221,True,False,False,666,1,0.894,102,199,199,62.18522638037579,0.7720573283855158,0.38316666666666666,0.4
2.0,0.3,True,487661475,True,False,False,624,1,0.894,102,199,199,57.25565094323116,0.7104372885798024,0.38316666666666666,0.4
2.0,0.3,True,945142761,True,False,False,629,1,0.894,102,199,199,57.89658974614724,0.7184490687784395,0.38316666666666666,0.4
2.0,0.3,True,1982423505,True,False,False,638,1,0.894,102,199,199,57.69871217320607,0.7159755854398322,0.38316666666666666,0.4
2.0,0.3,True,1251813126,True,False,False,532,1,0.894,102,199,199,49.50112920913032,0.6135052218018022,0.38316666666666666,0.4
2.0,0.3,True,1676657547,True,False,False,797,1,0.894,102,199,199,71.11439229120157,0.8836725302367787,0.38316666666666666,0.4
2.0,0.3,True,1573306208,True,False,False,947,1,0.894,102,199,199,86.76558263738136,1.0793135098834985,0.38316666666666666,0.4
2.0,0.3,True,924017615,True,False,False,486,1,0.894,102,199,199,46.443214449668076,0.5752810723677604,0.38316666666666666,0.4
2.0,0.3,True,546319850,True,False,False,802,1,0.894,102,199,199,73.11973659621394,0.9087394749560775,0.38316666666666666,0.4
2.0,0.3,True,603262196,True,False,False,829,1,0.894,102,199,199,77.09513571421755,0.9584322436594424,0.38316666666666666,0.4
2.0,0.3,True,759677567,True,False,False,798,1,0.894,102,199,199,71.86844847863084,0.8930982856323227,0.38316666666666666,0.4
2.0,0.3,True,683503872,True,False,False,852,1,0.894,102,199,199,77.47899473096494,0.9632305081263457,0.38316666666666666,0.4
2.0,0.3,True,2034465173,True,False,False,725,1,0.894,102,199,199,68.29278568147245,0.8484022491008043,0.38316666666666666,0.4
2.0,0.3,True,417604638,True,False,False,864,1,0.894,102,199,199,78.08954870362558,0.9708624757628824,0.38316666666666666,0.4
2.0,0.3,True,177181409,True,False,False,651,1,0.894,102,199,199,57.84631760877066,0.7178206636562916,0.38316666666666666,0.4
2.0,0.3,True,1031570397,True,False,False,901,1,0.894,102,199,199,85.98077287841137,1.0695033328148125,0.38316666666666666,0.4
2.0,0.3,True,362825271,True,False,False,865,1,0.894,102,199,199,80.81543049619373,1.0049361897910132,0.38316666666666666,0.4
2.0,0.3,True,386839005,True,False,False,628,1,0.894,102,199,199,57.86787427867887,0.718090123498837,0.38316666666666666,0.4
2.0,0.3,True,1782924568,True,False,False,845,1,0.894,102,199,199,81.16927169715835,1.0093592299348428,0.38316666666666666,0.4
2.0,0.3,True,527145640,True,False,False,773,1,0.894,102,199,199,70.5878964389222,0.8770912951476818,0.38316666666666666,0.4
2.0,0.3,False,1261456623,True,False,False,815,1,0.894,102,0,0,34.405200408173144,0.4248050492473495,0.4494999999999999,0.599
2.0,0.3,False,1780112675,True,False,False,562,1,0.894,102,0,0,23.647369054601544,0.290331400899013,0.4494999999999999,0.599
2.0,0.3,False,1635376323,True,False,False,593,1,0.894,102,0,0,24.998713930310366,0.30722330693476835,0.4494999999999999,0.599
2.0,0.3,False,1430820847,True,False,False,718,1,0.894,102,0,0,30.09311925472381,0.37090373155399403,0.4494999999999999,0.599
2.0,0.3,False,1730841132,True,False,False,614,1,0.894,102,0,0,25.461498858263926,0.3130081509339032,0.4494999999999999,0.599
2.0,0.3,True,319265531,True,False,False,759,1,0.894,102,199,199,67.80789662957788,0.8423411018801128,0.38316666666666666,0.4
2.0,0.3,True,1510611982,True,False,False,804,1,0.894,102,199,199,73.13196566024963,0.9088923390016367,0.38316666666666666,0.4
2.0,0.3,False,1018166491,True,False,False,786,1,0.894,102,0,0,33.59627891880423,0.4146934737128739,0.4494999999999999,0.599
2.0,0.3,False,1646949462,True,False,False,804,1,0.894,102,0,0,33.11276138765247,0.4086494706001534,0.4494999999999999,0.599
2.0,0.3,False,36721096,True,False,False,579,1,0.894,102,0,0,23.694269423045213,0.290917658749375,0.4494999999999999,0.599
2.0,0.3,False,1118339675,True,False,False,822,1,0.894,102,0,0,33.35792436331532,0.41171402500099114,0.4494999999999999,0.599
2.0,0.3,False,580184382,True,False,False,750,1,0.894,102,0,0,32.062833085042996,0.39552529294457367,0.4494999999999999,0.599
2.0,0.3,False,952127802,True,False,False,612,1,0.894,102,0,0,26.134488999046276,0.32142057510952354,0.4494999999999999,0.599
2.0,0.3,False,2067340259,True,False,False,866,1,0.894,102,0,0,36.35314133561679,0.4491544477102008,0.4494999999999999,0.599
2.0,0.3,False,444974947,True,False,False,867,1,0.894,102,0,0,36.750017080658964,0.45411542235503666,0.4494999999999999,0.599
2.0,0.3,False,2103649615,True,False,False,736,1,0.894,102,0,0,31.201225877529644,0.3847551423630306,0.4494999999999999,0.599
2.0,0.3,False,307406108,True,False,False,420,1,0.894,102,0,0,16.999814394202545,0.20723650012968728,0.4494999999999999,0.599
2.0,0.3,False,740929198,True,False,False,718,1,0.894,102,0,0,31.717600548267093,0.3912098620761313,0.4494999999999999,0.599
2.0,0.3,False,608938662,True,False,False,879,1,0.894,102,0,0,37.01606970675687,0.4574410990415199,0.4494999999999999,0.599
2.0,0.3,False,1704495939,True,False,False,669,1,0.894,102,0,0,28.494565516265844,0.35092169737579837,0.4494999999999999,0.599
2.0,0.3,False,274553178,True,False,False,647,1,0.894,102,0,0,28.078209562183098,0.3457172187462215,0.4494999999999999,0.599
2.0,0.3,False,713079984,True,False,False,758,1,0.894,102,0,0,31.964754246226505,0.39429930063152263,0.4494999999999999,0.599
2.0,0.3,False,208478740,True,False,False,796,1,0.894,102,0,0,33.69715451534378,0.4159544256820242,0.4494999999999999,0.599
2.0,0.3,False,1331715012,True,False,False,777,1,0.894,102,0,0,32.729802342769744,0.4038624555251479,0.4494999999999999,0.599
2.0,0.3,False,1659526937,True,False,False,730,1,0.894,102,0,0,30.935347157819443,0.38143163961431276,0.4494999999999999,0.599
2.0,0.3,False,1224810784,True,False,False,691,1,0.894,102,0,0,29.0784822908534,0.3582206982644622,0.4494999999999999,0.599
2.0,0.3,False,1778956091,True,False,False,758,1,0.894,102,0,0,32.51718107530374,0.40120467486044625,0.4494999999999999,0.599
2.0,0.3,False,1404049415,True,False,False,753,1,0.894,102,0,0,31.663040173686248,0.390527853502547,0.4494999999999999,0.599
2.0,0.3,False,12507742,True,False,False,710,1,0.894,102,0,0,30.104173511364014,0.37104191070314246,0.4494999999999999,0.599
2.0,0.3,False,675249540,True,False,False,630,1,0.894,102,0,0,25.52512469748139,0.31380347840455713,0.4494999999999999,0.599
2.0,0.3,False,920267839,True,False,False,761,1,0.894,102,0,0,31.737174399188223,0.3914545364761934,0.4494999999999999,0.599
2.0,0.3,False,1436435104,True,False,False,763,1,0.894,102,0,0,33.006117050268,0.40731640888956455,0.4494999999999999,0.599
2.0,0.3,False,1322162466,True,False,False,736,1,0.894,102,0,0,31.65311077373853,0.3904037354265418,0.4494999999999999,0.599
2.0,0.3,False,1850743779,True,False,False,702,1,0.894,102,0,0,29.2101415917743,0.35986644868898426,0.4494999999999999,0.599
2.0,0.3,False,838605128,True,False,False,670,1,0.894,102,0,0,28.409902471696796,0.34986340331228954,0.4494999999999999,0.599
2.0,0.3,False,76972545,True,False,False,888,1,0.894,102,0,0,38.37162175135486,0.47438559481617704,0.4494999999999999,0.599
2.0,0.3,False,1984433745,True,False,False,713,1,0.894,102,0,0,29.538133734611762,0.3639663734486624,0.4494999999999999,0.599
2.0,0.3,False,1287912846,True,False,False,954,1,0.894,102,0,0,41.30495589962804,0.5110524779671888,0.4494999999999999,0.599
2.0,0.3,False,227941049,True,False,False,687,1,0.894,102,0,0,29.846097958191137,0.367815947993576,0.4494999999999999,0.599
2.0,0.3,False,981329831,True,False,False,838,1,0.894,102,0,0,35.73040602060014,0.4413702125258581,0.4494999999999999,0.599
2.0,0.3,False,588846998,True,False,False,837,1,0.894,102,0,0,34.627856457503505,0.42758826536015365,0.4494999999999999,0.599
2.0,0.3,False,1238643478,True,False,False,892,1,0.894,102,0,0,37.35123925282721,0.46163074187194936,0.4494999999999999,0.599
2.0,0.3,False,246142919,True,False,False,749,1,0.894,102,0,0,31.24536605704164,0.3853068975463653,0.4494999999999999,0.599
2.0,0.3,False,1159313156,True,False,False,785,1,0.894,102,0,0,32.96436087839135,0.40679445375005346,0.4494999999999999,0.599
2.0,0.3,False,481002698,True,False,False,698,1,0.894,102,0,0,29.4344665258865,0.3626705261633202,0.4494999999999999,0.599
2.0,0.3,False,14419896,True,False,False,750,1,0.894,102,0,0,31.83685741772316,0.3927005813056349,0.4494999999999999,0.599
2.0,0.3,False,1595601737,True,False,False,696,1,0.894,102,0,0,29.208256958814808,0.3598428905502622,0.4494999999999999,0.599
2.0,0.5,True,839025287,True,False,False,750,1,0.894,168,133,133,69.1032611521013,0.8585332494788906,0.39053666666666664,0.46599999999999997
2.0,0.5,True,91002036,True,False,False,636,1,0.894,168,133,133,56.97106905492666,0.7068799950448772,0.39053666666666664,0.46599999999999997
2.0,0.3,False,577441471,True,False,False,783,1,0.894,102,0,0,33.29607069042785,0.4109408497697394,0.4494999999999999,0.599
2.0,0.3,False,1528488706,True,False,False,848,1,0.894,102,0,0,35.85968702474364,0.44298623416671123,0.4494999999999999,0.599
2.0,0.5,True,1922072426,True,False,False,860,1,0.894,168,133,133,77.17609804820799,0.9594442780902488,0.39053666666666664,0.46599999999999997
2.0,0.3,False,374419129,True,False,False,1052,1,0.894,102,0,0,42.61337872339227,0.5274078551555846,0.4494999999999999,0.599
2.0,0.3,False,1769566829,True,False,False,980,1,0.894,102,0,0,41.92173482229008,0.5187622578736711,0.4494999999999999,0.599
2.0,0.5,True,1134389797,True,False,False,634,1,0.894,168,133,133,58.97038996065057,0.7318716472835549,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1884195775,True,False,False,871,1,0.894,168,133,133,80.27867863608607,0.9982267537061734,0.39053666666666664,0.46599999999999997
2.0,0.3,False,1858786413,True,False,False,1040,1,0.894,102,0,0,42.62348467862933,0.5275341805254563,0.4494999999999999,0.599
2.0,0.5,True,1870830589,True,False,False,795,1,0.894,168,133,133,75.5194903400545,0.9387365657573215,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1270059410,True,False,False,696,1,0.894,168,133,133,64.75567306646114,0.804188092535483,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1363059631,True,False,False,804,1,0.894,168,133,133,73.05737090441124,0.9079598993741325,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1203666794,True,False,False,717,1,0.894,168,133,133,65.39024982133515,0.8121203468133521,0.39053666666666664,0.46599999999999997
2.0,0.5,True,2030567448,True,False,False,742,1,0.894,168,133,133,67.1868280836631,0.8345777014121225,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1336161189,True,False,False,696,1,0.894,168,133,133,64.68152150290074,0.8032611927838209,0.39053666666666664,0.46599999999999997
2.0,0.5,True,260353789,True,False,False,679,1,0.894,168,133,133,62.26307954467247,0.7730304982494289,0.39053666666666664,0.46599999999999997
2.0,0.5,True,253658250,True,False,False,679,1,0.894,168,133,133,61.42061264438055,0.7624996030827976,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1852319255,True,False,False,860,1,0.894,168,133,133,80.45620351006903,1.0004458270544778,0.39053666666666664,0.46599999999999997
2.0,0.5,True,906631344,True,False,False,980,1,0.894,168,133,133,90.38891443008617,1.1246054119898683,0.39053666666666664,0.46599999999999997
2.0,0.5,True,145416885,True,False,False,659,1,0.894,168,133,133,61.36510931550549,0.7618058074051188,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1143223902,True,False,False,671,1,0.894,168,133,133,59.73052476152126,0.7413733853723008,0.39053666666666664,0.46599999999999997
2.0,0.5,True,558404352,True,False,False,685,1,0.894,168,133,133,63.815319141780456,0.7924336025262667,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1829442311,True,False,False,549,1,0.894,168,133,133,48.73422244299013,0.6039188334180718,0.39053666666666664,0.46599999999999997
2.0,0.5,True,294558933,True,False,False,485,1,0.894,168,133,133,43.46142337169453,0.5380084742634521,0.39053666666666664,0.46599999999999997
2.0,0.5,True,359444562,True,False,False,830,1,0.894,168,133,133,77.72327334698859,0.9662840078204684,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1017526605,True,False,False,742,1,0.894,168,133,133,68.17534217246153,0.8469341972375805,0.39053666666666664,0.46599999999999997
2.0,0.5,True,216016273,True,False,False,910,1,0.894,168,133,133,83.0364506345928,1.0326990975901085,0.39053666666666664,0.46599999999999997
2.0,0.5,True,2110722442,True,False,False,932,1,0.894,168,133,133,85.167160726437,1.0593331235291865,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1354968613,True,False,False,950,1,0.894,168,133,133,86.28220026363961,1.0732711964418145,0.39053666666666664,0.46599999999999997
2.0,0.5,True,23723223,True,False,False,960,1,0.894,168,133,133,89.17104478835284,1.1093819558922644,0.39053666666666664,0.46599999999999997
2.0,0.5,True,516750133,True,False,False,776,1,0.894,168,133,133,72.59799878693364,0.9022177156938778,0.39053666666666664,0.46599999999999997
2.0,0.5,True,455362727,True,False,False,947,1,0.894,168,133,133,87.00778396915197,1.082341043428449,0.39053666666666664,0.46599999999999997
2.0,0.5,True,545343830,True,False,False,726,1,0.894,168,133,133,67.27474629609424,0.8356766851155903,0.39053666666666664,0.46599999999999997
2.0,0.5,True,90185627,True,False,False,542,1,0.894,168,133,133,51.02285698544642,0.6325269262254517,0.39053666666666664,0.46599999999999997
2.0,0.5,True,566932837,True,False,False,713,1,0.894,168,133,133,65.30738078232899,0.8110844777884427,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1562843302,True,False,False,702,1,0.894,168,133,133,66.30354601891824,0.8235366135796947,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1044539149,True,False,False,726,1,0.894,168,133,133,68.4576538107058,0.8504631124197057,0.39053666666666664,0.46599999999999997
2.0,0.5,True,357987318,True,False,False,703,1,0.894,168,133,133,67.16767054496083,0.8343382307678789,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1209970744,True,False,False,644,1,0.894,168,133,133,56.84032497090893,0.705245685032744,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1649959877,True,False,False,594,1,0.894,168,133,133,53.85207247470665,0.667892318687187,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1698360789,True,False,False,641,1,0.894,168,133,133,57.81041282507782,0.7173718513844927,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1564262576,True,False,False,689,1,0.894,168,133,133,64.28962411655597,0.7983624479683201,0.39053666666666664,0.46599999999999997
2.0,0.5,True,654862015,True,False,False,581,1,0.894,168,133,133,54.6565975776319,0.6779489388646276,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1543557852,True,False,False,912,1,0.894,168,133,133,84.85867514029438,1.055477031916708,0.39053666666666664,0.46599999999999997
2.0,0.5,True,410116363,True,False,False,816,1,0.894,168,133,133,75.87884873705704,0.9432285704021357,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1393376776,True,False,False,823,1,0.894,168,133,133,72.62094364559857,0.9025045278117438,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1120532346,True,False,False,913,1,0.894,168,133,133,83.36660444353684,1.0368260434117853,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1188957862,True,False,False,1045,1,0.894,168,133,133,92.67705970888122,1.1532073886501388,0.39053666666666664,0.46599999999999997
2.0,0.5,True,608951233,True,False,False,752,1,0.894,168,133,133,66.77128397687264,0.8293833705543647,0.39053666666666664,0.46599999999999997
2.0,0.5,True,576154762,True,False,False,1010,1,0.894,168,133,133,91.25406088926181,1.1354198036456404,0.39053666666666664,0.46599999999999997
2.0,0.5,False,152688994,True,False,False,914,1,0.894,168,0,0,38.508696966322155,0.4760990448075795,0.4494999999999999,0.599
2.0,0.5,True,1844931529,True,False,False,751,1,0.894,168,133,133,69.0301249271977,0.8576190412750897,0.39053666666666664,0.46599999999999997
2.0,0.5,False,1168443892,True,False,False,669,1,0.894,168,0,0,28.169648185600675,0.3468602080238047,0.4494999999999999,0.599
2.0,0.5,True,1594698625,True,False,False,934,1,0.894,168,133,133,84.2577872196217,1.047965891101565,0.39053666666666664,0.46599999999999997
2.0,0.5,True,1833144561,True,False,False,772,1,0.894,168,133,133,70.13774697056827,0.8714643947237682,0.39053666666666664,0.46599999999999997
2.0,0.5,False,23993522,True,False,False,694,1,0.894,168,0,0,29.683580788223274,0.3657844720210441,0.4494999999999999,0.599
2.0,0.5,True,1270693268,True,False,False,948,1,0.894,168,133,133,87.43913587377978,1.0877329727366845,0.39053666666666664,0.46599999999999997
2.0,0.5,False,185398483,True,False,False,749,1,0.894,168,0,0,31.576186186016656,0.389442172583741,0.4494999999999999,0.599
2.0,0.5,False,1421422663,True,False,False,851,1,0.894,168,0,0,34.97625399652885,0.43194325921727794,0.4494999999999999,0.599
2.0,0.5,False,2069102970,True,False,False,711,1,0.894,168,0,0,28.750535408792693,0.35412133919055144,0.4494999999999999,0.599
2.0,0.5,False,1985475408,True,False,False,558,1,0.894,168,0,0,23.634724438154684,0.29017334226372526,0.4494999999999999,0.599
2.0,0.5,False,1156881581,True,False,False,793,1,0.894,168,0,0,33.7220270002933,0.41626533356497,0.4494999999999999,0.599
2.0,0.5,False,836697806,True,False,False,780,1,0.894,168,0,0,32.45065271356215,0.40037306547520535,0.4494999999999999,0.599
2.0,0.5,False,524618512,True,False,False,794,1,0.894,168,0,0,33.063214143498065,0.4080301265156089,0.4494999999999999,0.599
2.0,0.5,False,187660013,True,False,False,770,1,0.894,168,0,0,31.81145542947842,0.3923830545810194,0.4494999999999999,0.599
2.0,0.5,False,1199236687,True,False,False,664,1,0.894,168,0,0,27.871496753978697,0.3431332940265527,0.4494999999999999,0.599
2.0,0.5,False,1754612415,True,False,False,768,1,0.894,168,0,0,32.34772468808423,0.3990864581089465,0.4494999999999999,0.599
2.0,0.5,False,1482989887,True,False,False,769,1,0.894,168,0,0,33.09145391376946,0.4083831256482867,0.4494999999999999,0.599
2.0,0.5,False,1107562134,True,False,False,517,1,0.894,168,0,0,22.12199683697797,0.27126414090774664,0.4494999999999999,0.599
2.0,0.5,False,596440215,True,False,False,760,1,0.894,168,0,0,32.094599677720325,0.3959223777079096,0.4494999999999999,0.599
2.0,0.5,False,825022615,True,False,False,618,1,0.894,168,0,0,25.69047371662768,0.3158703528111561,0.4494999999999999,0.599
2.0,0.5,False,518612219,True,False,False,662,1,0.894,168,0,0,27.720284180718966,0.34124312628988407,0.4494999999999999,0.599
2.0,0.5,False,1608115374,True,False,False,728,1,0.894,168,0,0,30.959504078419172,0.3817336027152585,0.4494999999999999,0.599
2.0,0.5,False,145484712,True,False,False,850,1,0.894,168,0,0,35.22264454419107,0.4350231584289741,0.4494999999999999,0.599
2.0,0.5,False,1404176400,True,False,False,608,1,0.894,168,0,0,26.180466165015254,0.3219952927815472,0.4494999999999999,0.599
2.0,0.5,False,546884620,True,False,False,716,1,0.894,168,0,0,31.081562036162104,0.38325933586510075,0.4494999999999999,0.599
2.0,0.5,False,994322045,True,False,False,687,1,0.894,168,0,0,29.118552022873228,0.3587215725232986,0.4494999999999999,0.599
2.0,0.5,False,1412697011,True,False,False,842,1,0.894,168,0,0,35.624973148828325,0.44005229417707226,0.4494999999999999,0.599
2.0,0.5,False,358900926,True,False,False,815,1,0.894,168,0,0,34.64092702753463,0.427751648529964,0.4494999999999999,0.599
2.0,0.5,False,850507540,True,False,False,878,1,0.894,168,0,0,35.719383635883695,0.4412324319742952,0.4494999999999999,0.599
2.0,0.5,False,1370561745,True,False,False,530,1,0.894,168,0,0,22.736454550389734,0.2789449056219998,0.4494999999999999,0.599
2.0,0.5,False,975603521,True,False,False,1059,1,0.894,168,0,0,42.129495157911315,0.5213592766363653,0.4494999999999999,0.599
2.0,0.5,False,1819999704,True,False,False,746,1,0.894,168,0,0,30.82281689969087,0.38002500330407457,0.4494999999999999,0.599
2.0,0.5,False,2005471396,True,False,False,857,1,0.894,168,0,0,37.79625436958321,0.4671934622368008,0.4494999999999999,0.599
2.0,0.5,False,900589198,True,False,False,784,1,0.894,168,0,0,31.416332647079013,0.3874439920545534,0.4494999999999999,0.599
2.0,0.5,False,69245197,True,False,False,868,1,0.894,168,0,0,35.681857538752794,0.44076335303046854,0.4494999999999999,0.599
2.0,0.5,False,1856293901,True,False,False,609,1,0.894,168,0,0,26.45549393616728,0.3254331592156619,0.4494999999999999,0.599
2.0,0.5,False,1566403602,True,False,False,809,1,0.894,168,0,0,34.00426051696373,0.41979327229375113,0.4494999999999999,0.599
2.0,0.5,False,1592761117,True,False,False,889,1,0.894,168,0,0,37.21658397033726,0.4599475414367083,0.4494999999999999,0.599
2.0,0.5,False,531723556,True,False,False,660,1,0.894,168,0,0,27.705102387028848,0.3410533528192353,0.4494999999999999,0.599
2.0,0.5,False,188555222,True,False,False,742,1,0.894,168,0,0,31.080687152212686,0.3832483997815911,0.4494999999999999,0.599
2.0,0.5,False,589364994,True,False,False,854,1,0.894,168,0,0,34.479399372216605,0.42573254149114065,0.4494999999999999,0.599
2.0,0.5,False,1624999859,True,False,False,921,1,0.894,168,0,0,39.682362777437696,0.49076994980757344,0.4494999999999999,0.599
2.0,0.5,False,1048018528,True,False,False,803,1,0.894,168,0,0,33.753008818220025,0.41665260845572594,0.4494999999999999,0.599
2.0,0.5,False,14330399,True,False,False,734,1,0.894,168,0,0,31.47128688854922,0.3881309238966383,0.4494999999999999,0.599
2.0,0.5,False,1118876672,True,False,False,854,1,0.894,168,0,0,36.060515721659335,0.4454966070728982,0.4494999999999999,0.599
2.0,0.5,False,828301177,True,False,False,979,1,0.894,168,0,0,40.35088601003116,0.49912653724203854,0.4494999999999999,0.599
2.0,0.5,False,980182108,True,False,False,879,1,0.894,168,0,0,38.55018627571709,0.4766176639569545,0.4494999999999999,0.599
2.0,0.5,False,438410064,True,False,False,918,1,0.894,168,0,0,39.334230862187425,0.48641827639003143,0.4494999999999999,0.599
2.0,0.5,False,1241719952,True,False,False,970,1,0.894,168,0,0,41.8322487598121,0.5176436758563938,0.4494999999999999,0.599
2.0,0.5,False,528193149,True,False,False,818,1,0.894,168,0,0,33.229949369010626,0.4101143285932543,0.4494999999999999,0.599
2.0,0.5,False,135818263,True,False,False,608,1,0.894,168,0,0,25.989763249703877,0.3196114929924788,0.4494999999999999,0.599
2.0,0.7,True,30654315,True,False,False,534,1,0.894,235,66,66,48.63789588068537,0.6027147445150277,0.41286999999999996,0.533
2.0,0.7,True,1794978428,True,False,False,437,1,0.894,235,66,66,39.020034761358964,0.48249080438376646,0.41286999999999996,0.533
