sample_idx,WELFARE_URGENCY_CAP,AGENCY_URGENCY_CAP,INSTITUTION_URGENCY_CAP,RESILIENCE_URGENCY_CAP,SUPPRESSION_PENALTY_CAP_MULTIPLIER,K_WELFARE_VIABILITY,K_WELFARE_CAPACITY,K_WELFARE_SHRINKAGE,K_WELFARE_AVG_WB_TREND,K_WELFARE_POP_TREND,K_AGENCY_VIABILITY,K_AGENCY_SHRINKAGE,K_AGENCY_POP_TREND,K_INSTITUTION_VIABILITY,K_INSTITUTION_CAPACITY,K_INSTITUTION_SHRINKAGE,K_INSTITUTION_GROWTH,K_INSTITUTION_POP_TREND,K_INSTITUTION_PSI_TREND,K_RESILIENCE_VIABILITY,K_RESILIENCE_CAPACITY,K_RESILIENCE_SHRINKAGE,K_RESILIENCE_GROWTH,K_RESILIENCE_DEFICIT_CONTRIBUTION,K_RESILIENCE_POP_TREND,K_RESILIENCE_RES_TREND,K_SUPPRESSION_VIABILITY,K_SUPPRESSION_CAPACITY,K_SUPPRESSION_SHRINKAGE,K_SUPPRESSION_POP_TREND,K_SUPPRESSION_PSI_TREND,mean_final_population,min_final_population,pairs_above_threshold,max_cosine_distance,mean_cosine_distance,welfare_mean_to_cap,agency_mean_to_cap,institution_mean_to_cap,resilience_mean_to_cap,suppression_mean_to_cap,criterion_1_pass,criterion_2_pass,criterion_3_pass,overall_good,wall_clock_sec,error
1562,3.760973,1.929185,2.705352,1.249759,2.806742,0.906733,0.315855,0.106150,0.096952,0.113870,0.567081,0.097221,0.165341,0.380985,0.350524,0.436579,0.445077,0.201220,0.311821,0.841614,0.321441,0.220591,0.373102,0.794160,0.155881,0.062386,0.311884,0.294129,0.264473,0.114323,0.081809,16.600000,14.000000,0,0.001294,0.000723,0.829548,0.790706,0.641221,1.000000,0.428023,0,0,0,0,107.318998,
1560,2.436179,2.712356,3.258879,2.277723,2.517560,0.320137,0.465692,0.622509,0.186297,0.049265,0.013771,0.480913,0.129412,0.638174,0.631476,0.632030,0.018693,0.233870,0.073781,0.503694,0.113116,0.488100,0.294257,0.472440,0.264133,0.338588,0.097032,0.011479,0.021743,0.192960,0.019736,23.800000,14.000000,0,0.001233,0.000485,0.952178,0.551924,0.621768,0.916533,0.403236,0,0,0,0,113.232732,
1561,4.313181,0.962756,2.326023,3.114552,3.390058,0.611706,0.038885,0.217352,0.022482,0.151257,0.369300,0.190160,0.016602,0.224129,0.203424,0.059392,0.260654,0.071407,0.261849,0.124757,0.613188,0.094307,0.024761,0.111043,0.023098,0.100541,0.506573,0.445983,0.608827,0.012660,0.291355,22.600000,18.000000,0,0.000659,0.000425,0.744395,1.038684,0.527929,0.401587,0.406361,0,0,0,0,113.278805,
1563,1.989425,1.479524,1.379550,3.392514,1.579196,0.146295,0.180056,0.377409,0.261827,0.086975,0.211619,0.325440,0.077560,0.141513,0.796877,0.298621,0.216854,0.094683,0.123815,0.283051,0.515601,0.361942,0.145720,0.232902,0.140432,0.298484,0.838599,0.232783,0.508286,0.243655,0.203354,43.600000,33.000000,0,0.001216,0.000623,0.978704,0.890971,0.920035,0.475843,0.758426,0,0,0,0,102.491142,
1564,1.034604,2.332028,1.993809,3.904713,1.426862,0.430925,0.276840,0.059466,0.115050,0.192523,0.677308,0.302437,0.185197,0.325387,0.948896,0.208561,0.127465,0.130525,0.368130,0.690512,0.041082,0.376345,0.338656,0.329605,0.099255,0.039640,0.412583,0.407958,0.118313,0.182296,0.116499,48.800000,44.000000,0,0.004594,0.001816,1.000000,0.665147,0.661356,0.463176,0.762350,0,0,0,0,107.599334,
1568,2.543370,2.395347,3.912518,1.064568,3.290636,0.136791,0.427275,0.199270,0.287722,0.054951,0.535211,0.206855,0.114944,0.316662,0.889850,0.202938,0.100702,0.205618,0.148328,0.356618,0.479816,0.130604,0.138130,0.035156,0.125443,0.348462,0.593388,0.432600,0.687979,0.214061,0.255937,31.800000,25.000000,0,0.001266,0.000662,0.945195,0.641702,0.377770,0.997283,0.459319,0,0,0,0,73.152773,
1567,2.602421,1.107782,3.114344,2.019503,2.057267,0.104828,0.124775,0.339238,0.041864,0.129843,0.524641,0.395040,0.034321,0.471304,0.622111,0.542342,0.077808,0.290898,0.218163,0.469749,0.423235,0.250062,0.090117,0.565042,0.227361,0.198312,0.655859,0.316529,0.408322,0.282188,0.260420,40.000000,33.000000,0,0.003243,0.001294,0.918321,0.984143,0.575116,0.936524,0.665728,0,0,0,0,103.227222,
1566,4.647423,2.859531,1.064915,2.681924,3.980063,0.842685,0.379677,0.570848,0.204415,0.069244,0.169125,0.181917,0.121130,0.056834,0.042867,0.144363,0.334352,0.003833,0.004998,0.903373,0.229242,0.143869,0.215866,0.001449,0.057214,0.359385,0.244624,0.132136,0.207981,0.110933,0.063801,13.800000,5.000000,0,0.001624,0.000712,0.839384,0.470447,0.993453,0.628061,0.285250,0,0,0,0,108.015909,
1565,3.216278,1.884515,3.685449,1.546718,3.004022,0.637652,0.219196,0.507006,0.281229,0.007023,0.321854,0.026841,0.073367,0.564430,0.403582,0.521861,0.401653,0.173580,0.155026,0.186636,0.541664,0.017711,0.167521,0.693356,0.194987,0.202663,0.941022,0.096501,0.662054,0.063182,0.163044,20.400000,11.000000,0,0.003259,0.001215,0.922662,0.667758,0.510530,0.999983,0.528181,0,0,0,0,112.500474,
1569,4.705559,1.812617,1.860525,3.589652,1.368565,0.931282,0.076693,0.623995,0.141008,0.144352,0.179739,0.497179,0.027945,0.556050,0.462750,0.504958,0.373851,0.098476,0.334784,0.766744,0.280016,0.272459,0.368634,0.598743,0.180297,0.112396,0.056908,0.118736,0.095031,0.029074,0.058806,13.600000,7.000000,0,0.000779,0.000382,0.845871,0.853417,0.900266,0.633019,0.705777,0,0,0,0,90.851660,
1573,3.827837,1.015583,3.594312,1.822416,2.289769,0.819536,0.133961,0.049586,0.155309,0.088783,0.489470,0.285984,0.083929,0.231812,0.145331,0.054110,0.483829,0.296450,0.029499,0.955051,0.175679,0.347960,0.223453,0.205641,0.051622,0.209387,0.499413,0.456953,0.039546,0.046768,0.076834,15.400000,7.000000,0,0.000564,0.000312,0.804793,0.998562,0.391149,0.918385,0.488217,0,0,0,0,98.332821,
1572,1.923476,2.633726,2.271805,2.867156,3.518040,0.111834,0.361458,0.522163,0.010921,0.111887,0.134051,0.009845,0.171510,0.646197,0.689690,0.616153,0.240953,0.008817,0.241090,0.419865,0.374970,0.241264,0.094588,0.766906,0.261172,0.048297,0.900883,0.016136,0.588381,0.161196,0.199038,44.200000,35.000000,0,0.001566,0.000710,0.978010,0.442524,0.671845,0.708788,0.373811,0,0,0,0,108.254931,
1570,3.150330,2.761585,2.989847,2.474862,2.137392,0.605219,0.291223,0.387204,0.067712,0.181719,0.026901,0.339999,0.179023,0.049149,0.108867,0.138707,0.425752,0.228894,0.284805,0.050008,0.666266,0.398010,0.017170,0.306836,0.018070,0.050557,0.753554,0.152383,0.428801,0.135410,0.168157,17.200000,11.000000,0,0.001647,0.000576,0.924579,0.517844,0.440384,0.650760,0.655612,0,0,0,0,113.621994,
1571,1.101468,1.145591,1.283195,2.929361,3.715364,0.341852,0.204320,0.091080,0.211018,0.017220,0.382312,0.112202,0.067003,0.463281,0.556233,0.525408,0.166217,0.065827,0.098313,0.577382,0.160555,0.004691,0.289789,0.670593,0.297338,0.288586,0.349871,0.343158,0.190146,0.260055,0.120952,78.800000,61.000000,0,0.003896,0.001502,0.999385,0.956249,0.910003,0.621631,0.275566,1,0,0,0,115.082656,
1574,4.254130,1.973156,1.723773,3.707625,1.828901,0.645661,0.482009,0.337838,0.230949,0.026540,0.687489,0.380790,0.135592,0.389366,0.283631,0.420669,0.283548,0.126135,0.179521,0.238192,0.585004,0.473874,0.171993,0.488759,0.218838,0.352685,0.693861,0.303180,0.482350,0.089846,0.296194,13.600000,5.000000,0,0.000929,0.000546,0.789793,0.871606,0.916639,0.563840,0.719397,0,0,0,0,101.280259,
1577,4.206309,1.342665,2.838533,2.634361,3.124326,0.513272,0.174309,0.020122,0.182717,0.190612,0.639181,0.458267,0.154330,0.091446,0.606438,0.009038,0.136490,0.261225,0.009717,0.558193,0.254738,0.193419,0.322800,0.256765,0.230520,0.127310,0.520963,0.055397,0.566255,0.290532,0.110922,25.200000,10.000000,0,0.006227,0.002463,0.666664,0.966495,0.434904,0.689494,0.478187,0,0,0,0,105.966808,
1580,1.422483,2.171254,3.168434,3.353653,2.462863,0.444037,0.389483,0.255937,0.275286,0.153154,0.419688,0.033490,0.048266,0.017701,0.366314,0.247976,0.253591,0.165710,0.115962,0.132092,0.487905,0.289051,0.040540,0.077684,0.154333,0.013260,0.427430,0.079750,0.161269,0.120305,0.231234,50.000000,36.000000,0,0.001853,0.000895,0.999071,0.573915,0.391162,0.407445,0.451117,0,0,0,0,62.339400,
1575,2.494315,1.392574,2.642345,1.731949,2.700588,0.406833,0.022083,0.588845,0.085281,0.174547,0.332004,0.167116,0.022984,0.150238,0.863891,0.293308,0.058192,0.169758,0.391074,0.640505,0.079125,0.115713,0.346243,0.127367,0.084874,0.189631,0.159564,0.239358,0.287766,0.265787,0.024062,29.600000,22.000000,0,0.001666,0.000595,0.951168,0.918211,0.540939,0.875672,0.439779,0,0,0,0,113.029457,
1576,2.044273,2.891051,1.527607,1.961600,1.547160,0.304840,0.321721,0.469115,0.026062,0.010475,0.294697,0.245660,0.091746,0.420808,0.056709,0.661229,0.392637,0.044055,0.222784,0.069942,0.405279,0.333305,0.195486,0.720469,0.063743,0.314945,0.109926,0.495939,0.060989,0.104951,0.214376,47.000000,29.000000,0,0.001502,0.000563,0.968786,0.462471,0.923511,0.930954,0.620777,0,0,0,0,112.263315,
1578,3.649219,2.301245,2.456137,1.496132,3.881611,0.968305,0.459720,0.303397,0.256052,0.127854,0.442081,0.363736,0.002667,0.688572,0.963257,0.375630,0.069249,0.086368,0.159751,0.274928,0.549343,0.069821,0.074258,0.448477,0.096117,0.085642,0.293529,0.215965,0.309058,0.183584,0.267147,15.200000,11.000000,0,0.000934,0.000477,0.888319,0.684171,0.731127,0.985243,0.327181,0,0,0,0,111.529544,
1579,1.600448,1.648892,3.410003,3.849830,1.958820,0.228743,0.044738,0.530820,0.102727,0.072816,0.097535,0.088602,0.140272,0.183953,0.387391,0.338417,0.342918,0.209536,0.372757,0.849177,0.005396,0.457265,0.243834,0.184836,0.188479,0.272103,0.821739,0.279574,0.460372,0.059533,0.013766,43.600000,38.000000,0,0.002603,0.000915,0.994406,0.708396,0.401926,0.488286,0.652795,0,0,0,0,113.914464,
1581,3.326692,1.521050,1.104585,1.206589,3.335356,0.737310,0.115095,0.659813,0.120994,0.045784,0.075150,0.262232,0.110260,0.522068,0.783160,0.459848,0.025764,0.138398,0.304066,0.745404,0.337537,0.176512,0.266368,0.539028,0.132878,0.225919,0.953459,0.393338,0.622423,0.235311,0.052852,22.200000,9.000000,0,0.002042,0.000826,0.925415,0.880059,0.988316,1.000000,0.493377,0,0,0,0,102.530695,
1583,2.995184,0.920491,2.050693,2.241884,1.655744,0.020195,0.228922,0.142770,0.200964,0.115885,0.571669,0.128418,0.196205,0.603893,0.189190,0.570480,0.451690,0.030752,0.065934,0.911451,0.108363,0.412650,0.388890,0.617027,0.024626,0.174668,0.637046,0.175987,0.363438,0.016310,0.140634,29.600000,22.000000,0,0.002193,0.000822,0.790336,1.086377,0.848410,0.912297,0.722299,0,0,0,0,101.874789,
1582,4.754907,2.471025,3.722327,3.068362,2.883295,0.782337,0.266989,0.418045,0.045315,0.083418,0.227198,0.419625,0.059183,0.274271,0.647786,0.093631,0.210248,0.263980,0.254099,0.462263,0.652826,0.052550,0.117823,0.355715,0.271667,0.386153,0.228222,0.366549,0.256194,0.191673,0.169088,13.400000,5.000000,0,0.001657,0.000809,0.775548,0.620748,0.386062,0.583058,0.418162,0,0,1,0,105.497144,
1584,2.872904,2.558872,2.754637,3.751251,3.743360,0.718338,0.080981,0.409211,0.177142,0.098842,0.601371,0.018048,0.012602,0.617009,0.577652,0.177138,0.418341,0.079486,0.296843,0.314911,0.232740,0.498069,0.376093,0.508143,0.168996,0.370506,0.729524,0.162905,0.535604,0.234262,0.193353,30.000000,10.000000,0,0.002200,0.000954,0.937763,0.525801,0.557131,0.560041,0.409485,0,0,0,0,113.966838,
1587,1.303057,1.601301,2.372195,1.889387,3.150468,0.763243,0.303049,0.689154,0.251648,0.036598,0.403354,0.175108,0.167780,0.161386,0.993294,0.554668,0.345013,0.249069,0.346871,0.594148,0.527260,0.374471,0.027556,0.397486,0.007639,0.216666,0.455985,0.065732,0.344364,0.202316,0.030097,55.200000,44.000000,0,0.004334,0.001629,0.999836,0.840414,0.609751,0.908219,0.371171,0,0,0,0,91.403055,
1585,4.878714,0.807392,1.426087,1.606294,2.170900,0.478649,0.415907,0.157094,0.031638,0.100072,0.245855,0.309292,0.125601,0.243895,0.024827,0.487618,0.177418,0.216419,0.083348,0.810974,0.426604,0.106718,0.105035,0.069506,0.115891,0.184310,0.139585,0.349358,0.073094,0.123643,0.089899,13.400000,7.000000,0,0.000813,0.000312,0.596721,1.238556,0.955622,0.904102,0.484620,0,0,0,0,113.409662,
1589,3.529324,1.729161,3.066342,2.985346,1.769398,0.270223,0.357689,0.567105,0.269729,0.057393,0.468471,0.474074,0.181580,0.543267,0.332424,0.068939,0.035214,0.019178,0.378064,0.998710,0.509572,0.031217,0.062248,0.726305,0.252185,0.281407,0.324033,0.202883,0.147787,0.101540,0.073866,20.200000,8.000000,0,0.001310,0.000643,0.911003,0.925397,0.449966,0.784062,0.631852,0,0,0,0,107.519208,
1586,3.445571,2.048546,3.308528,2.718154,1.222971,0.054929,0.200552,0.221106,0.107131,0.162730,0.047900,0.403818,0.079810,0.359756,0.421684,0.153868,0.117705,0.056211,0.133315,0.027712,0.026807,0.230679,0.253376,0.636192,0.286330,0.028519,0.928753,0.375129,0.450273,0.003231,0.283478,16.800000,8.000000,0,0.001282,0.000547,0.766373,0.695808,0.414723,0.707468,0.832187,0,0,0,0,113.377385,
1588,1.718811,2.178553,1.020024,2.313409,2.646596,0.532248,0.145786,0.272604,0.126550,0.143670,0.113009,0.198968,0.069170,0.345151,0.752477,0.644397,0.310317,0.275555,0.189605,0.377586,0.315198,0.387409,0.231820,0.289990,0.044401,0.070235,0.795076,0.262383,0.654453,0.291507,0.252248,39.600000,29.000000,0,0.002314,0.000969,0.990577,0.543415,0.999863,0.698950,0.522506,0,0,0,0,113.502055,
1590,4.083531,2.978914,1.948555,1.097207,2.412102,0.194004,0.010715,0.456074,0.196579,0.019661,0.621373,0.316678,0.036374,0.076705,0.221463,0.402380,0.227683,0.158237,0.228030,0.215567,0.130115,0.154815,0.310592,0.168017,0.076774,0.330740,0.611492,0.041379,0.372181,0.072538,0.152748,17.800000,11.000000,0,0.000580,0.000293,0.738849,0.556879,0.775327,1.000000,0.565057,0,0,0,0,108.338254,
1592,2.371973,1.954596,1.752550,3.218187,1.988205,0.855129,0.170022,0.324795,0.136604,0.041975,0.316037,0.056780,0.192525,0.031590,0.494778,0.686815,0.087343,0.235776,0.171104,0.102340,0.301672,0.045857,0.334035,0.247365,0.240650,0.393037,0.191625,0.226550,0.126376,0.047770,0.234924,37.400000,29.000000,0,0.001206,0.000636,0.954199,0.679491,0.900359,0.444409,0.516216,0,0,0,0,66.172261,
1591,2.167595,1.229583,3.637812,3.451546,3.634947,0.987404,0.486297,0.027675,0.049700,0.181034,0.265844,0.104046,0.123763,0.450076,0.675937,0.267242,0.485264,0.145871,0.039632,0.656943,0.630400,0.263450,0.183281,0.404358,0.210144,0.117618,0.023247,0.477729,0.222244,0.172867,0.124293,49.000000,36.000000,0,0.003011,0.001016,0.964440,0.959564,0.393189,0.539832,0.282022,0,0,0,0,113.677217,
1594,3.946775,2.688221,1.204517,3.309387,2.977386,0.386759,0.048507,0.491368,0.216594,0.121453,0.508581,0.427604,0.100318,0.289105,0.526279,0.359914,0.388270,0.193463,0.208065,0.303542,0.138119,0.309356,0.211440,0.119236,0.198316,0.007544,0.398665,0.438530,0.200941,0.278783,0.184497,18.400000,14.000000,0,0.001690,0.000792,0.864149,0.639781,0.981066,0.505195,0.417805,0,0,0,0,108.173672,
1593,4.377874,1.437460,3.833794,2.174088,3.916508,0.091881,0.333089,0.596396,0.292126,0.158720,0.660565,0.270422,0.055112,0.489727,0.918248,0.026507,0.313218,0.058944,0.358086,0.520278,0.457466,0.435270,0.159788,0.786118,0.074468,0.155285,0.658074,0.285714,0.676546,0.157795,0.037793,21.400000,16.000000,0,0.001170,0.000489,0.764165,0.941180,0.345471,0.959054,0.391551,0,0,0,0,112.473170,
1596,1.219898,2.816064,3.486955,1.464317,1.603141,0.895693,0.103270,0.352374,0.159695,0.197544,0.353230,0.222541,0.149043,0.404876,0.179368,0.219604,0.196116,0.114560,0.264282,0.164147,0.196993,0.090111,0.276796,0.554678,0.141270,0.091259,0.251072,0.325692,0.006845,0.027999,0.220061,57.400000,42.000000,0,0.003183,0.001192,0.998905,0.463205,0.376252,0.998856,0.593002,0,0,0,0,89.014718,
1595,1.804109,1.004618,2.881827,1.332886,1.405646,0.681376,0.447894,0.085869,0.062136,0.079610,0.163993,0.151428,0.037932,0.571986,0.074246,0.309627,0.144875,0.110633,0.021120,0.823104,0.688007,0.171408,0.082578,0.457826,0.107720,0.244134,0.997912,0.002332,0.394169,0.079103,0.137292,63.600000,53.000000,0,0.003752,0.001424,0.975154,0.999592,0.470180,1.000000,0.750475,1,0,0,0,115.103025,
1602,3.042383,2.647864,3.556597,1.370336,3.725910,0.253225,0.469796,0.163992,0.143391,0.188073,0.428451,0.193671,0.191042,0.207848,0.197829,0.610855,0.115511,0.223266,0.215323,0.438096,0.183011,0.280015,0.170842,0.640029,0.223445,0.355944,0.286745,0.133085,0.392757,0.231924,0.050648,19.400000,14.000000,0,0.001104,0.000539,0.896881,0.582441,0.503079,1.000000,0.355569,0,0,0,0,80.929092,
1597,3.030502,1.134610,2.193791,3.987113,2.825180,0.156740,0.393252,0.120421,0.006535,0.001784,0.008650,0.450364,0.011047,0.121740,0.719986,0.445233,0.454217,0.181332,0.052435,0.707146,0.352961,0.452177,0.004186,0.018283,0.162148,0.253986,0.848626,0.139575,0.601171,0.217388,0.097856,31.800000,20.000000,0,0.002538,0.001121,0.750363,0.972087,0.694068,0.459943,0.538431,0,0,0,0,113.163738,
1598,4.582725,2.376770,2.564285,2.122411,3.456342,0.361924,0.240289,0.190436,0.079723,0.064125,0.205814,0.355563,0.156839,0.673071,0.835823,0.111450,0.277544,0.016290,0.102413,0.490289,0.057031,0.326626,0.355836,0.676376,0.033897,0.308160,0.090926,0.104933,0.278349,0.246986,0.279863,18.400000,7.000000,0,0.000856,0.000605,0.609073,0.645917,0.581155,0.935877,0.347391,0,0,0,0,109.312814,
1600,2.655272,1.993594,2.633929,2.215923,1.335361,0.973518,0.373671,0.695924,0.213421,0.073793,0.237488,0.321933,0.101996,0.126337,0.791861,0.459158,0.408869,0.246834,0.152186,0.154801,0.082698,0.012263,0.099687,0.517979,0.256404,0.044646,0.118785,0.420616,0.636854,0.000943,0.147804,26.400000,15.000000,0,0.000976,0.000438,0.943293,0.729571,0.611063,0.754367,0.799842,0,0,0,0,109.863240,
1599,2.666637,1.857486,1.616462,2.579016,2.578424,0.569507,0.262700,0.638318,0.236507,0.134789,0.550328,0.065267,0.093864,0.215192,0.251029,0.597101,0.005829,0.288978,0.314297,0.884790,0.606404,0.216024,0.125342,0.340115,0.279189,0.146594,0.555651,0.414177,0.515604,0.146080,0.007732,33.000000,12.000000,0,0.003162,0.001230,0.946614,0.758686,0.941357,0.811136,0.555143,0,0,0,0,113.406877,
1601,4.594637,1.406500,1.686057,3.235126,3.258195,0.204411,0.130541,0.225142,0.070056,0.125706,0.582058,0.100972,0.039391,0.411867,0.371286,0.233701,0.182992,0.049068,0.365302,0.721238,0.588236,0.406055,0.219186,0.054372,0.047009,0.206983,0.527610,0.107271,0.135902,0.204691,0.176258,14.400000,9.000000,0,0.001825,0.000813,0.600052,0.916660,0.867685,0.564146,0.389792,0,0,0,0,112.881105,
1603,1.208442,1.035831,2.263389,3.330717,2.148701,0.553702,0.025503,0.413376,0.290086,0.011061,0.083991,0.477159,0.053458,0.668805,0.652819,0.125718,0.358903,0.082012,0.002171,0.934159,0.382643,0.138665,0.348227,0.376292,0.089636,0.192426,0.812773,0.323402,0.237811,0.126040,0.229029,79.800000,68.000000,0,0.004811,0.001935,0.999031,0.991630,0.560657,0.494369,0.507840,1,0,0,0,108.761231,
1606,4.428391,2.413637,1.915818,2.562083,2.711897,0.497907,0.287810,0.563101,0.157655,0.045198,0.300898,0.030841,0.146974,0.578654,0.382421,0.317234,0.226481,0.026318,0.120976,0.250252,0.275386,0.355517,0.015191,0.158108,0.013450,0.053327,0.219240,0.283424,0.445922,0.293918,0.103742,10.400000,4.000000,0,0.001396,0.000768,0.816085,0.545173,0.850073,0.618730,0.510372,0,0,0,0,107.613894,
1604,1.753132,2.777871,1.367783,3.965777,2.257328,0.775847,0.430688,0.023457,0.087644,0.118034,0.449468,0.391043,0.157931,0.485779,0.601407,0.034285,0.299853,0.143342,0.259010,0.092138,0.154215,0.123285,0.142400,0.286228,0.130198,0.346082,0.434093,0.004671,0.536956,0.074899,0.015961,39.200000,35.000000,0,0.001830,0.000948,0.988930,0.554279,0.919723,0.356464,0.539973,0,0,0,0,113.265469,
1607,2.321026,1.828691,3.997105,2.080570,1.839447,0.695724,0.216525,0.265866,0.013322,0.155694,0.645455,0.298191,0.009979,0.292701,0.954554,0.368034,0.498192,0.277788,0.308995,0.871376,0.474845,0.249324,0.290936,0.419516,0.292580,0.291870,0.630277,0.220060,0.334448,0.099216,0.207197,33.000000,12.000000,0,0.001621,0.000786,0.957883,0.839573,0.405682,0.917842,0.688504,0,0,0,0,95.128165,
1605,3.997200,1.163690,3.045141,1.426874,3.484836,0.046659,0.064488,0.449122,0.233333,0.082442,0.105015,0.186159,0.095909,0.025253,0.048067,0.694764,0.041749,0.151388,0.070955,0.533514,0.660268,0.481919,0.363532,0.747475,0.184914,0.108721,0.962303,0.444969,0.079349,0.170565,0.269343,21.000000,17.000000,0,0.005121,0.002143,0.723925,0.978243,0.557297,1.000000,0.385335,0,0,0,0,112.974702,
1608,2.156019,2.450721,2.111843,1.566103,3.091905,0.578937,0.377278,0.081835,0.100373,0.016634,0.696241,0.345670,0.078716,0.536274,0.156222,0.076712,0.085692,0.103419,0.276740,0.425993,0.102377,0.465326,0.041748,0.226415,0.158950,0.015664,0.584547,0.483987,0.014350,0.281153,0.021869,37.800000,29.000000,0,0.001405,0.000690,0.965549,0.652816,0.656281,0.960711,0.378049,0,0,0,0,93.607129,
1609,4.095536,0.906431,3.801057,3.733028,1.513976,0.349015,0.118508,0.484600,0.253641,0.184258,0.340854,0.077372,0.165736,0.340555,0.696378,0.652341,0.326611,0.191303,0.090137,0.945555,0.646498,0.077377,0.264430,0.790101,0.137632,0.229570,0.050250,0.043902,0.602641,0.076830,0.294001,15.200000,7.000000,0,0.001173,0.000478,0.850787,1.103228,0.496910,0.622869,0.776147,0,0,0,0,97.503024,
1612,1.251991,2.285362,3.378150,2.999172,3.302172,0.670176,0.318301,0.645268,0.198572,0.172008,0.033092,0.429879,0.034696,0.250233,0.456002,0.501548,0.193473,0.282057,0.183980,0.364175,0.008637,0.420710,0.197422,0.569201,0.059131,0.318620,0.894240,0.068255,0.113562,0.244690,0.113780,46.600000,33.000000,0,0.003620,0.001675,0.999987,0.549907,0.455073,0.622286,0.380387,0,0,0,0,90.866601,
1610,3.541360,2.157519,1.183316,1.844799,1.970149,0.179170,0.279194,0.592234,0.180345,0.146501,0.144351,0.232476,0.014671,0.454342,0.874720,0.274844,0.378272,0.061399,0.140171,0.228698,0.332575,0.201465,0.112780,0.104640,0.266909,0.383359,0.760319,0.196699,0.269212,0.050154,0.084015,19.600000,13.000000,0,0.001188,0.000643,0.920027,0.598356,0.979952,0.858936,0.659427,0,0,0,0,112.069195,
1613,3.496212,1.630390,2.441859,2.357991,2.430442,0.402292,0.186522,0.194651,0.042942,0.027126,0.388597,0.147461,0.122304,0.620956,0.879019,0.191240,0.468571,0.013837,0.395424,0.758676,0.552926,0.060108,0.321596,0.007837,0.225752,0.129690,0.490557,0.381387,0.658509,0.148427,0.160984,18.800000,4.000000,0,0.002778,0.000999,0.789103,0.866776,0.617689,0.689883,0.627105,0,0,0,0,105.798764,
1611,1.707327,1.500399,3.229585,2.704334,3.892177,0.877719,0.225510,0.317899,0.023669,0.053975,0.499848,0.438247,0.126669,0.084050,0.290380,0.410495,0.150959,0.242699,0.326713,0.646637,0.483285,0.340877,0.393202,0.468297,0.020005,0.171408,0.358849,0.259788,0.511840,0.155462,0.206220,51.000000,39.000000,0,0.002173,0.000845,0.989971,0.926763,0.410946,0.679454,0.299269,0,0,0,0,114.563955,
1614,4.929264,2.872895,2.824255,3.469764,1.666310,0.072198,0.463140,0.127157,0.118581,0.089760,0.542610,0.054487,0.070653,0.157791,0.549547,0.568428,0.268538,0.183494,0.245457,0.041939,0.262424,0.184556,0.069944,0.697400,0.100879,0.082358,0.702824,0.346763,0.215365,0.025688,0.061009,26.200000,12.000000,0,0.001431,0.000589,0.478332,0.480954,0.593010,0.515052,0.709032,0,0,1,0,105.380337,
1619,1.379646,1.749406,1.081910,1.487986,1.211664,0.099108,0.497522,0.203484,0.174787,0.042952,0.018856,0.290249,0.155801,0.281637,0.840619,0.106702,0.161117,0.198479,0.353854,0.894291,0.310567,0.490504,0.184432,0.655630,0.214760,0.114433,0.989190,0.084969,0.302179,0.031350,0.222550,51.200000,32.000000,0,0.001433,0.000765,0.999389,0.701108,0.992631,1.000000,0.814579,0,0,0,0,84.651624,
